id	x	y	cluster	weight<Links>	weight<Total link strength>	score<Avg year>
lens	1.019	0.087	1	90	192	2010.342995
leptonychotes	1.3667	-0.13	1	51	102	2008.18617
levels	-0.2172	-0.0994	5	150	380	2008.087057
library	-0.7156	-0.3486	3	79	188	2010.429487
lichens	-0.5381	0.082	2	168	500	2007.849478
lidar	0.1766	0.1023	1	83	180	2009.528468
life	0.7404	0.2604	1	71	142	2009.496831
light	0.1345	0.4385	1	102	230	2008.497181
likelihood	-0.7523	0.6328	2	53	106	2010.108475
limit	0.3722	0.3065	1	206	588	2008.405998
line	0.0898	-0.0075	2	212	610	2008.353935
literature	1.0844	-0.1001	1	76	158	2009.415346
lithology	-0.3898	0.5686	4	223	652	2008.606112
living	0.7309	-0.3347	4	38	76	2008.620596
loading	1.053	-0.2243	1	33	66	2008.487434
location	0.4189	0.0869	1	101	212	2008.984732
long-term changes	0.9042	-0.5095	1	48	96	2010.047945
longwave	-0.8643	0.2723	2	43	86	2009.39418
loop	0.6906	-0.2107	1	21	42	2008.11138
loss	0.0367	0.5247	1	152	354	2009.572836
low temperatures	0.6902	-0.211	1	21	42	2008.069861
mafic	-0.5106	-0.1728	2	304	946	2007.466667
magma	-0.1436	-0.4729	5	75	184	2007.289875
magmatism	-0.9723	-0.3769	3	50	100	2008.000664
magnetite	-0.75	0.6333	2	53	106	2007.823529
magnitude	0.0875	0.1015	1	145	328	2008.764211
mammals	1.0933	0.0597	1	14	28	2009.16891
management	0.7985	-0.0855	1	90	200	2011.487395
map	-0.4619	0.0298	2	522	2846	2009.260049
mapping	-0.5449	-0.177	2	612	4002	2009.719953
margin	-0.8352	-0.055	2	105	256	2007.943292
marine mammals	1.0935	0.0599	1	14	28	2009.45933
maritime	1.1052	-0.2276	1	17	34	2009.976892
markers	-0.2713	-0.5584	5	47	94	2010.075278
markov	-0.4893	1.1024	4	51	102	2011.717105
mass	0.7109	-0.3583	1	84	178	2008.546102
match	-0.6547	0.3034	2	68	144	2009.540171
materials	-0.4618	0.0643	2	195	548	2009.392738
matrix	-0.3081	0.1237	3	155	454	2008.834951
maximum	-0.5363	0.2716	2	81	166	2008.02311
mean	-0.3702	0.3781	2	157	424	2008.418412
measurements	-0.2914	0.0911	2	235	668	2008.052338
mechanisms	-0.3076	1.0254	4	63	126	2009.236736
mediterranean	-0.0202	-0.3902	5	45	90	2008.764778
melt	0.011	-0.1688	2	57	120	2009.845955
memory	-0.3062	1.0265	4	63	126	2009.85
mercury	-0.1962	0.3557	2	23	46	2009.79449
mesozoic	-1.0655	-0.3447	2	46	92	2006.548828
metals	-0.8147	0.4152	2	91	206	2008.289393
metamorphic rocks	-0.2353	-1.0765	6	25	50	2007.411765
metamorphism	-1.0661	-0.3457	2	46	92	2006.659204
metasedimentary rocks	-0.8107	-0.6552	3	40	80	2008.097403
methane	-0.4145	1.0127	4	68	136	2010.061798
method	-0.0104	0.2867	2	539	2378	2009.830294
methodology	-0.3636	0.4897	4	177	460	2011.295783
metrics	-0.1629	0.4875	4	44	92	2014.812392
mg	-0.9495	0.1234	2	96	208	2007.101832
mg/ca	-0.2363	-1.0768	6	25	50	2011.224026
mica	-0.5407	-0.0376	2	89	198	2005.783626
micro	1.3966	-0.2234	1	31	62	2011.940789
microscopy	0.0269	-1.0908	4	43	86	2009.03127
microwave	0.2322	0.7659	6	41	82	2008.54041
mineralisation	0.4784	-0.4008	1	32	64	2008.911243
mineralogy	-0.4821	-0.6521	3	114	270	2008.116528
minerals	-0.5382	-0.3573	2	511	3014	2008.51401
minimum	-0.3003	-0.5094	5	78	162	2007.387903
mirounga	1.2477	-0.0413	1	62	130	2006.786822
mission	1.04	-0.0305	1	140	386	2010.545273
mitigation	0.1964	0.1605	1	91	190	2013.45799
mixing	-0.3741	-0.0457	2	114	296	2008.011628
mixture	-0.3512	0.1319	2	232	826	2008.223491
mn	-1.0849	0.2222	2	54	108	2008.319085
mobility	-0.2115	-0.4175	2	116	292	2009.179399
mode	0.7243	0.0095	1	56	112	2009.290859
model	0.1449	0.2762	1	477	1876	2009.337703
modeling	-0.4354	0.3493	2	239	576	2009.934739
module	0.6798	0.2853	1	45	90	2011.313869
monitoring	0.7463	-0.0448	1	265	712	2010.807096
monte carlo	-0.4887	1.1041	4	51	102	2009.492891
moraines	-0.4351	-0.2391	2	36	72	2008.685455
morphology	0.0491	0.1812	1	36	72	2008.65515
morphometric	0.3211	-0.6804	1	21	42	2008.387435
mortality	0.6395	0.441	1	72	172	2007.827718
mosaic	-0.0157	0.2927	2	60	132	2008.656347
moss	0.3482	0.1459	1	62	146	2008.144966
mountains	-0.421	-0.6218	5	101	214	2008.872376
movement	0.4377	-0.3145	1	148	336	2008.271565
ms	0.5029	-0.05	1	28	56	2008.166667
multivariate	0.0381	0.8282	4	106	232	2009.5132
murres	1.3977	0.1243	1	28	56	2008.509615
na+	-0.3243	-0.4692	5	34	68	2007.513089
namibia	-1.1416	0.0573	2	41	82	2007.972376
nasa	0.6791	0.2857	1	45	90	2008.399776
national	-0.2706	-0.5577	5	47	94	2008.772338
natural	-0.325	-0.469	5	34	68	2009.161002
nature	-0.2373	0.2145	2	140	334	2008.617072
neogene	-0.0203	-0.3885	5	45	90	2007.217993
neoproterozoic	-0.2731	-0.5584	5	47	94	2008.474423
nests	1.1898	-0.0779	1	124	322	2007.605233
network	-0.3933	0.5367	4	263	808	2010.903467
ni	-1.082	0.2226	2	54	108	2007.967899
nickel	-0.1117	-0.1373	2	54	108	2006.395
noise	-0.4176	0.5372	2	176	492	2009.477697
nonlinear	-0.4173	1.0107	4	68	136	2009.752443
north	-0.1966	-0.2086	2	231	802	2008.467015
north-east	-1.0517	-0.9871	3	8	18	2007.754864
northern	-0.7014	-0.4242	3	131	412	2008.895353
northern regions	-0.4114	-0.5303	2	45	90	2010.215962
northwest	0.1659	-0.4417	1	83	176	2007.741751
nova	0.7318	-0.3331	4	38	76	2005.198611
novel	0.1508	0.6917	4	24	48	2011.739247
nunavik	-0.3927	0.2934	2	74	176	2011.628378
nunavut	-0.0578	-0.6132	5	150	396	2010.865177
oasis	1.3662	-0.1285	1	51	102	2007.789091
objective	0.1954	0.4392	2	33	66	2010.084737
observations	0.1698	-0.0201	2	394	1266	2008.908539
observers	1.3976	0.1251	1	28	56	2009.436364
occurrence	-0.4983	-0.5356	3	297	1056	2008.878622
ocean	0.1827	0.6695	4	136	360	2009.205801
odp	-0.1779	0.6468	4	27	54	2006.48366
offset	-0.0206	-0.3892	5	45	90	2008.77455
ontario	-0.753	0.6343	2	53	106	2007.53507
opening	0.6652	0.4569	1	44	124	2008.074957
operation	0.5205	-0.0624	1	242	666	2010.347293
optical	0.3553	0.2605	1	78	162	2008.535777
order	0.2969	-0.1351	5	107	234	2008.447395
ore	-0.5711	-0.5551	3	167	508	2009.051913
organic compounds	-0.8647	0.2716	2	43	86	2007.60076
organic matter	-0.3169	0.5906	2	36	72	2009.596667
organisms	0.7326	-0.3338	4	38	76	2009.456575
orientation	-0.1388	-0.2868	5	132	340	2007.578043
orogen	-0.8405	-0.7857	3	60	120	2008.055294
outcomes	-1.1227	-0.4139	2	62	166	2011.660682
outcrop	-0.0433	-0.445	2	71	160	2008.457421
overlap	1.1839	0.0354	1	36	72	2009.857288
oxide	-0.11	-0.1385	2	54	108	2008.519737
p-wave	-0.4515	1.0556	4	88	238	2008.692683
palaeogene	-0.5809	-0.5789	2	30	60	2007.950495
paleoenvironment	-0.4134	-0.5287	2	45	90	2007.274924
paleoproterozoic	-0.8379	0.017	2	35	70	2010.693111
paleozoic	-1.1125	-0.5052	3	45	90	2007.715447
paradigm	-0.4874	1.1028	4	51	102	2010.354037
parameters	-0.1941	-0.1771	2	235	616	2008.858581
part	0.2232	-0.2637	1	253	746	2007.996794
particles	-0.4161	0.6338	2	94	218	2007.800157
particulate	-0.754	0.6334	2	53	106	2008.000476
particulate matter	-0.7527	0.6354	2	53	106	2008.979592
passive	0.2308	0.7674	6	41	82	2008.259406
past	-0.7507	0.6322	2	53	106	2009.286247
pathfinder	0.6799	0.2862	1	45	90	2010.180124
patterns	0.1661	0.2025	4	242	628	2008.797625
pca	-0.6976	-0.0727	3	193	556	2009.970588
pechora	0.9023	-0.5082	1	48	96	2006.710983
pegmatite	-0.2502	-0.1967	2	30	60	2006.522491
penguins	1.1547	-0.1663	1	194	616	2007.926092
peninsula	-0.8068	-0.1266	2	138	464	2008.446514
performance	0.271	0.3887	4	183	454	2010.724359
peridotite	-0.49	0.3256	2	57	114	2008.310945
perimeter	-0.0286	0.2605	2	40	80	2008.333333
period	0.6438	-0.1274	1	185	446	2008.42654
permian	-0.0186	-0.3886	5	45	90	2007.7
perspective	0.0256	-1.0909	4	43	86	2010.824219
petrels	1.3745	-0.0821	1	77	170	2007.369369
petrography	0.0246	-1.0894	4	43	86	2008.651452
pge	-0.2406	0.2431	2	31	62	2009.275132
phase	-0.3007	-0.5096	5	78	162	2008.459023
phenomena	0.2717	0.5344	6	30	60	2008.558488
photogrammetry	0.8519	-0.2645	1	116	282	2012.265537
photographs	-0.717	-0.5577	3	31	62	2008.533026
photography	1.3981	0.1241	1	28	56	2009.470588
photosynthesis	0.6178	0.4091	1	49	98	2007.240163
physiological responses	1.3816	-0.0376	1	34	68	2011.686275
pinnipeds	1.2848	-0.137	1	73	184	2008.580574
place	-0.3077	1.0235	4	63	126	2007.525068
plagioclase	-1.0853	0.2234	2	54	108	2006.448485
planning	0.3905	0.0076	1	33	66	2012.670807
plant	0.6848	0.4772	1	71	168	2008.777628
plate	-0.5784	-0.0638	3	37	74	2007.514055
plateau	-1.218	-0.3379	3	40	80	2009.592112
platform	0.5337	-0.0034	1	96	226	2009.532067
pleistocene	-0.361	1.0185	4	105	262	2008.069475
pliocene	-0.3611	1.0191	4	105	262	2007.441971
plot	0.3228	0.5233	1	57	114	2007.82643
plutons	-0.2498	-0.197	2	30	60	2005.708145
polar	0.1959	0.4388	2	33	66	2007.443747
polar cod	0.9027	-0.5065	1	48	96	2009.520958
policy	1.0993	-0.1269	1	41	104	2012.234091
population	0.9826	-0.1851	1	174	476	2008.672858
population trends	1.3674	-0.1306	1	51	102	2010.206061
pore	-0.16	0.9059	4	77	166	2009.423041
porosity	-0.4005	1.0461	4	121	364	2009.180556
position	-0.7333	-0.0247	2	124	318	2008.392256
positioning	0.8241	-0.1901	1	39	78	2010.020305
potassium	-0.838	0.0178	2	35	70	2007.075658
potential	-0.3251	-0.3781	2	311	1274	2010.240353
potential impact	1.2307	-0.254	1	55	122	2010.782051
power	1.19	-0.1097	1	25	50	2009.270091
precambrian	-0.1095	-0.1365	2	54	108	2005.869444
precipitation	0.0053	0.3148	1	62	124	2009.731557
precision	0.5881	-0.126	1	70	150	2008.835605
predators	1.1045	0.3092	1	60	126	2008.956781
predictions	-0.3917	0.5767	2	168	422	2009.897678
preparation	0.3123	0.1701	1	94	190	2008.197154
present	-0.6996	0.3115	2	38	76	2007.990715
preservation	-0.2361	-1.076	6	25	50	2009
pressure	0.0175	-0.062	5	170	426	2008.310217
principal component analysis	-0.7606	0.2307	4	192	532	2008.970381
priority	-0.8606	-0.5231	3	40	80	2011.372703
probe	0.0761	0.2442	2	68	150	2007.984576
procedures	-0.3028	-0.2246	2	68	148	2007.300565
processes	-0.1398	0.1523	1	498	2086	2009.595773
production	-0.7176	-0.5569	3	31	62	2008.41289
productivity	-0.4175	1.012	4	68	136	2009.327254
profiles	-0.5395	0.1823	2	154	398	2007.935203
programme	0.7596	-0.0683	1	27	54	2007.667702
project	0.2323	0.0449	1	137	336	2009.951874
projection	0.0502	-0.1308	5	142	320	2012.897475
properties	-0.6872	0.1903	2	301	950	2009.393254
proportion	0.743	-0.3809	1	71	154	2007.916222
prospects	-0.8099	-0.6573	3	40	80	2010.176471
proterozoic	-0.6916	0.1101	2	46	92	2003.157593
protocol	1.1161	-0.1837	1	28	56	2010.678419
prototype	0.4279	7e-04	1	38	76	2008.616505
provenance	-0.1114	-0.1363	2	54	108	2009.956562
province	-0.8132	-0.4071	3	136	392	2008.267085
proximity	1.1166	-0.1828	1	28	56	2009.550413
proxy	-0.5794	-0.2959	3	85	214	2011.318436
psc	-0.3156	0.591	2	36	72	2002.395604
pump	0.6908	-0.2109	1	21	42	2009.434483
pygoscelis	1.3391	-0.1848	1	97	266	2007.67632
pyroxene	-1.1408	0.0581	2	41	82	2006.272311
quality	0.1307	0.098	1	105	236	2010.189742
quantification	-0.7235	-0.1337	5	98	202	2011.260355
quantitative analysis	1.3666	-0.1276	1	51	102	2009.83908
quartz	-0.9002	-0.3096	3	173	488	2007.229539
quaternary	-0.2221	-0.2844	2	91	198	2007.507274
quebec	-0.8641	0.2711	2	43	86	2006.453245
radar	-0.497	-0.3968	3	152	438	2008.748589
radiance	-0.8552	-0.0979	2	83	188	2007.493478
radiometer	-0.9797	-0.5265	3	249	1358	2007.88206
rain	0.5466	0.5203	1	118	336	2008.573092
rainfall	0.0206	0.266	1	86	196	2010.725018
random	-0.6379	0.4252	2	54	110	2009.01845
range	0.0196	-0.0875	2	379	1230	2008.574661
rare earth elements	-1.0213	0.0404	2	66	152	2008.572816
rates	0.0935	0.6853	4	20	40	2007.943562
ratio	-0.268	-0.4707	5	330	1336	2007.736208
reaction	1.1144	0.0544	1	81	206	2006.276225
reactivation	-0.8615	-0.5222	3	40	80	2008.02
receiver	0.8236	-0.1894	1	39	78	2009.632967
recognition	0.1038	-0.611	1	61	130	2008.848394
recommendations	1.1115	-0.0082	1	91	216	2011.232852
reconstruction	-0.1761	-0.2843	5	137	340	2009.991292
recovery	-0.4553	0.8019	4	120	262	2009.497477
recruitment	0.7373	0.5543	1	50	116	2007.845827
recrystallization	-0.8418	-0.787	3	60	120	2009.103093
recurrence	0.0041	0.3171	1	62	124	2008.935961
redox	-0.3245	-0.4677	5	34	68	2011.434659
reduction	-0.4909	0.3019	2	202	520	2009.195696
redundancy	0.1206	0.0841	1	63	134	2011.781395
reflection	-0.7079	-0.1546	2	465	2522	2008.516981
regeneration	0.6388	0.4411	1	72	172	2006.358354
regime	-0.0064	-0.1508	5	214	532	2008.761852
region	-0.2856	-0.0604	2	720	4056	2009.213913
regional variations	-0.0886	-0.6038	2	33	66	2006.888199
regolith	-0.0542	-0.027	2	79	180	2009.40991
regression	-0.2933	0.4562	2	162	428	2009.585498
relationship	0.1631	0.488	1	149	354	2008.880832
relative abundance	0.4877	-0.3613	1	96	204	2009.354188
release	-0.066	0.4563	2	77	164	2009.408827
relief	-1.1407	0.0555	2	41	82	2008.031686
remediation	0.3912	0.0078	1	33	66	2011.256983
remote	-0.3318	-0.2852	2	464	2400	2010.867397
remote areas	0.9301	0.244	1	57	122	2009.37551
remote sensing	-0.1975	-0.4538	3	240	756	2011.422546
removal	-0.2877	0.1394	1	110	244	2008.282275
replacement	-0.2356	-1.0761	6	25	50	2008.391417
representation	-0.6755	0.3388	2	125	292	2010.830294
requirements	0.6491	0.3939	1	46	94	2008.486324
res	-0.3363	0.217	5	93	194	2009.597305
research	0.4517	-0.2468	1	462	1906	2010.476977
residues	-0.6708	0.213	2	61	126	2007.610135
resistance	-0.4511	1.055	4	88	238	2009.811343
resolution	0.2949	-0.1095	2	430	1604	2009.55055
resources	-0.8949	-0.7853	3	43	86	2010.858496
respect	0.472	-0.2921	1	164	384	2008.283557
respiration	0.6196	0.4098	1	49	98	2008.833429
response	0.7769	-0.0411	1	210	576	2009.573466
restrictions	-0.3017	0.2003	2	36	72	2009.095238
retrieval	0.0546	0.2912	2	48	96	2010.435006
reveals	-0.8656	0.2703	2	43	86	2010.570102
review	0.2773	0.3359	1	81	170	2009.601815
richness	0.7375	0.5542	1	50	116	2010.853254
ridge	-1.1415	0.0561	2	41	82	2007.505288
river	0.0066	0.3152	1	62	124	2009.320924
road	0.1974	0.1924	1	111	238	2010.853081
robustness	-0.3278	0.7011	4	108	250	2012.541485
rocks	-0.5854	-0.1719	2	568	3220	2007.751648
role	-0.1543	0.7248	4	122	276	2010.178923
root	-0.3318	0.3938	2	123	310	2009.331514
routes	-0.8097	-0.6564	3	40	80	2010.541845
royal	1.1056	-0.2276	1	17	34	2007.324771
safety	0.5163	-0.1033	1	53	114	2012.662963
salinity	-0.5627	-0.2984	3	74	152	2008.2244
sam	-0.8311	0.1328	2	110	286	2012.531667
sample	0.3013	0.4892	4	134	284	2008.715721
sandstone	-0.4118	-0.5289	2	45	90	2007.91966
satellite	-0.3069	-0.3826	3	363	1720	2009.46691
satellite data	-0.3136	-0.2558	3	185	566	2009.788853
satellite imagery	-0.6541	-0.1191	3	107	284	2010.11368
satellite images	-0.8428	-0.4549	3	77	182	2010.376963
scale	-0.0897	0.2209	2	342	1072	2009.692551
scanning	0.5714	-0.3654	1	81	166	2009.812339
scenarios	0.5575	0.5022	1	79	222	2011.166554
science	0.7988	0.2279	1	87	188	2002.851791
se	-0.5664	-0.3232	3	128	330	2008.4
sea	0.3879	0.3431	1	327	1098	2008.689398
sea floor	-0.3092	1.0262	4	63	126	2007.091335
sea ice	0.4929	0.2795	1	153	440	2010.083703
sea ice concentration	0.2424	0.7072	6	50	142	2013.267038
sea level	1.366	-0.1295	1	51	102	2008.698807
seabirds	1.3419	-0.0284	1	111	276	2009.747744
seafloor	-0.4147	1.0107	4	68	136	2010.251366
seals	1.2263	-0.0708	1	84	212	2006.837258
search	0.4254	-0.1823	1	87	182	2009.995035
season	0.7397	-0.6084	1	108	256	2009.082749
sections	0.2437	-0.5813	2	44	88	2007.337998
sedimentary	-0.3347	-0.8244	6	68	150	2007.774481
sedimentary rocks	-0.6185	0.126	2	118	288	2008.327473
sediments	-0.4846	0.7343	4	221	680	2008.031847
seed	0.746	0.5395	1	35	70	2007.757921
segments	-0.2091	0.1605	4	189	506	2008.049369
seismic	0.1862	-0.2176	2	23	46	2008.590452
selection	-0.3626	-0.3187	3	180	610	2009.482489
sensing	-0.2429	-0.2593	3	357	1476	2011.019623
sensitivity	1.21	-0.125	1	89	200	2009.595052
sensors	-0.0562	0.0935	2	303	1008	2009.759019
separation	-0.4128	-0.5303	2	45	90	2007.566611
sequence	-0.3438	0.6483	4	137	294	2008.54367
series	0.4693	0.2579	1	195	516	2008.676664
service	0.9176	-0.0409	1	23	46	2012.189453
severity	-0.4425	-0.0067	5	45	90	2010.095915
shape	-0.1448	0.2999	4	19	38	2008.770625
shear	-0.4191	-0.7338	3	96	216	2007.066225
shear zone	-0.7892	-0.4279	3	143	406	2006.11039
shetland	1.2868	-0.188	1	64	144	2008.115064
shield	-0.8596	-0.5221	3	40	80	2007.13964
shift	0.2005	0.221	1	106	256	2010.334777
ship	1.1057	-0.2278	1	17	34	2010.548666
shore	1.3389	-0.318	1	33	66	2007.399663
shoreline	-0.0282	0.2597	2	40	80	2007.724965
shortwave	-0.5336	-0.3622	2	169	440	2010.126492
siberian	0.3206	-0.6805	1	21	42	2010.123978
signal	0.3452	0.2061	1	176	430	2009.224031
signatures	-0.4669	-0.2852	2	145	382	2009.339117
significance	-0.424	-0.7263	3	78	182	2008.013281
silicate	-0.8108	0.0109	2	139	344	2007.676275
silt	-0.4874	1.1039	4	51	102	2008.020408
similarity	-0.7294	-0.183	2	101	254	2009.020248
simulations	0.4699	0.4923	1	167	514	2010.182554
sites	0.28	0.2581	1	374	1118	2008.514265
size	0.2769	0.3549	1	291	868	2008.248059
size distribution	-0.317	0.5917	2	36	72	2007.239521
skua	1.0201	-0.3282	1	66	142	2006.941176
slope	-0.2988	0.7238	4	203	616	2008.522006
smectite	-1.0595	-0.272	2	68	166	2005.43871
snow	0.7325	-0.3318	4	38	76	2008.843053
snow/ice	-1.112	-0.5065	3	45	90	2010.232432
so2	-0.7538	0.6322	2	53	106	2006.852732
soc	0.0237	0.5077	2	56	134	2012.467925
society	0.6798	0.2874	1	45	90	2008.419795
software	0.2345	0.3445	1	35	70	2011.491499
soil	-0.2939	0.1887	2	322	1028	2010.0138
soil organic carbon	0.0243	0.5074	2	56	134	2014.01626
solution	-0.0992	-0.2005	6	134	318	2008.161376
som	-0.537	0.2583	2	209	610	2012.532189
source	0.1567	-0.166	1	144	344	2008.933035
south	0.1942	-0.0771	2	286	808	2007.747219
south shetland islands	1.1741	-0.1475	1	41	82	2008.819277
southern	1.3811	-0.038	1	34	68	2009.223665
southern elephant seals	1.0937	0.0599	1	14	28	2006.471963
southwest	-0.6631	-0.1121	2	64	148	2008.084584
space	0.161	0.1793	1	212	524	2009.666286
spatial	-0.1636	-0.0678	2	81	186	2009.53617
spatial distribution	-0.7331	0.0204	2	209	726	2010.361231
spatial patterns	0.4231	0.5635	1	27	54	2010.619556
spatial resolution	0.0833	0.383	2	136	332	2010.654237
spatial structure	0.2432	0.061	2	29	58	2009.726496
spatial variability	0.1965	0.4395	2	33	66	2009.941935
species	0.8583	0.0545	1	382	1378	2008.521336
species composition	0.7477	0.0752	1	120	318	2007.678414
species diversity	0.9027	-0.5087	1	48	96	2009.157588
species richness	0.7046	0.4825	1	99	264	2010.025611
specimens	-0.9958	0.4778	2	32	64	2008.382593
spectra	-0.5913	0.0978	2	383	1634	2007.31392
spectral	-0.6103	0.0602	2	266	918	2008.296703
spectrometer	-0.4833	0.1001	2	144	398	2007.003177
spectrometry	-0.8808	0.0572	2	109	254	2008.95
spectroradiometer	0.1145	-0.0673	1	70	152	2012.221622
spectroscopy	-0.3967	-0.0563	2	275	806	2008.882646
spectrum	-0.2169	0.1347	2	150	368	2007.745108
spinel	0.0273	-1.0895	4	43	86	2006.083077
spots	0.2161	-0.6642	1	65	138	2009.61157
spread	-1.0831	0.2216	2	54	108	2008.634921
spring	-0.5786	-0.0626	3	37	74	2008.097068
stability	0.8675	-0.1228	1	69	168	2009.500887
stage	-0.6481	-0.4778	3	259	972	2008.259718
standard deviation	0.3231	0.5211	1	57	114	2009.368356
state	0.0517	-0.0737	5	295	824	2009.742678
stations	0.2925	-0.1325	1	30	60	2007.983598
statistical analysis	-0.4419	-0.0084	5	45	90	2009.976139
statistical model	-0.3061	1.0242	4	63	126	2009.650307
statistics	-0.2522	0.4303	4	138	292	2009.312095
status	0.9053	-0.5085	1	48	96	2009.341864
stem	0.6631	0.4258	1	25	50	2008.115315
steps	-0.1994	0.4967	4	66	136	2009.019451
stock	-0.3295	0.484	2	68	142	2007.807479
strategies	0.5062	0.4216	1	69	142	2010.305877
strength	-0.8647	0.2706	2	43	86	2009.266467
stress	0.4041	-0.278	5	148	368	2009.003348
strike-slip	0.059	-0.6424	1	48	96	2005.488479
structure	-0.0731	-0.0374	1	459	1690	2008.655706
subantarctic	0.8229	-0.1908	1	39	78	2007.474082
subarctic	-0.1569	0.5753	2	34	68	2009.71978
subduction	-0.895	-0.7842	3	43	86	2008.185334
subsidence	-0.2726	-0.5562	5	47	94	2007.462963
substrate	-0.7284	0.2036	2	84	184	2008.452754
subsurface	-0.4138	1.0117	4	68	136	2009.927347
succession	-0.223	0.6414	4	194	554	2008.154965
sulfate	-0.325	-0.4682	5	34	68	2007.17354
sulfide	-0.4226	-0.5152	5	117	274	2009.07973
sulfur	-0.324	-0.4678	5	34	68	2008.25908
sulphur	-0.7513	0.6338	2	53	106	2005.261261
summer	1.1112	-0.2823	1	89	212	2008.716639
summertime	0.3207	-0.6801	1	21	42	2009.23617
support	-1.1152	-0.3653	2	51	116	2009.291409
surface	-0.1997	0.0626	2	277	906	2008.863385
surveillance	1.0537	-0.2244	1	33	66	2011.173729
survey	0.093	-0.158	1	327	1102	2009.037248
susceptibility	-0.0421	0.1874	1	85	182	2008.427194
suture	-0.8937	-0.7847	3	43	86	2008.919732
swarms	-0.1439	-0.4736	5	75	184	2006.875
switch	0.5029	-0.0497	1	28	56	2009.291908
symptoms	1.3383	-0.3182	1	33	66	2008.241379
synthesis	-0.3235	-0.4683	5	34	68	2009.662722
synthetic	-0.8379	-0.7616	3	107	324	2009.089404
system	0.0766	0.1182	1	346	1072	2009.608581
techniques	-0.0962	0.0603	1	516	2368	2007.972333
technology	0.8218	-0.0441	1	157	378	2011.429895
tectonic evolution	-0.8391	-0.7867	3	60	120	2009.586716
tectonic setting	-0.0183	-0.3898	5	45	90	2007.469945
tectonics	-0.0194	-0.3881	5	45	90	2006.76351
telescope	0.6805	0.2849	1	45	90	2008.459103
temperature	0.4686	-0.0182	1	241	668	2008.94464
term	-0.3054	1.0254	4	63	126	2008.827225
terms	0.0624	-0.214	5	145	346	2008.49203
terra	0.7321	-0.3348	4	38	76	2006.634218
terra nova	0.7307	-0.3336	4	38	76	2004.915464
terrain	0.5135	-0.2823	2	117	272	2009.112619
terrane	-0.8284	-0.7674	3	116	326	2006.729443
terrestrial	0.2425	-0.5811	2	44	88	2008.824144
territories	0.2907	-0.3923	1	65	138	2007.423737
texture	-0.2168	0.1767	2	100	242	2007.458888
thaw	-0.1444	0.3	4	19	38	2011.976068
theory	0.6189	0.4107	1	49	98	2008.181946
thermal	-0.6802	-0.2956	3	333	1782	2009.266307
thickness	-0.0327	-0.1576	2	102	228	2008.754418
threat	0.7466	0.5402	1	35	70	2012.027911
threshold	0.0588	-0.6412	1	48	96	2010.539227
tibetan plateau	-1.2197	-0.3374	3	40	80	2012.664516
till	-1.0829	0.2242	2	54	108	2006.793544
time	0.3351	-0.0159	1	361	1164	2008.831798
tm	-0.5103	-0.4275	2	91	224	2007.895425
tools	0.4784	0.4641	1	92	198	2011.918196
topographic	-0.9367	0.1745	2	77	158	2009.511628
topography	-0.492	-0.2355	2	108	260	2008.703566
total number	-0.1432	-0.081	2	29	58	2008.215054
trace	-1.0843	0.2216	2	54	108	2007.662102
trace elements	-1.0826	0.2255	2	54	108	2009.237548
track	0.824	-0.1904	1	39	78	2008.851477
trade-off	0.666	0.4817	1	37	74	2010.706897
training	-0.32	0.5213	4	56	122	2011.13913
traits	0.4572	0.6818	1	24	48	2011.145237
trajectories	-0.8658	0.272	2	43	86	2008.784052
transfer	-0.3619	0.3048	2	84	172	2008.40464
transformation	-0.6273	-0.2293	3	172	564	2009.214985
transition	-0.5008	0.7312	4	155	424	2009.289721
transition zone	-0.7717	0.0575	2	65	162	2009.219331
transmitters	0.8242	-0.1913	1	39	78	2006.933063
transport	0.1722	-0.001	1	93	196	2008.638472
trawl	0.9031	-0.5096	1	48	96	2008.498674
tree line	-0.3896	-0.4423	2	44	88	2008.50625
trees	0.1968	0.4142	1	187	580	2009.293127
trends	0.1233	-0.3721	5	239	688	2009.691924
trough	-0.7445	-0.6959	3	59	118	2008.165586
tundra	1.1752	-0.1481	1	41	82	2009.070476
tundra vegetation	-0.4346	-0.2405	2	36	72	2010.853933
turbulence	1.0534	-0.2237	1	33	66	2008.098326
types	0.335	0.1962	1	327	986	2008.677962
ultramafic rocks	-0.5123	-0.2451	2	85	182	2008.993464
uncertainty	-0.1639	0.8847	4	149	376	2011.023214
university	1.1057	-0.2279	1	17	34	2007.852518
upper crust	-0.0193	-0.3903	5	45	90	2006.377358
uranium	-0.3653	-0.0836	2	85	178	2009.11236
uria	1.3982	0.1246	1	28	56	2008.091772
utilization	-0.4091	-0.1019	2	103	250	2009.166837
uv	0.4774	-0.4017	1	32	64	2006.991828
validation	-0.1651	0.2984	2	193	516	2010.014759
values	-0.4685	0.2006	2	256	706	2008.134938
variability	0.1789	0.2415	2	240	662	2009.910572
variations	-0.1093	0.0116	2	176	494	2008.23722
vector	-0.9818	-0.1558	2	21	42	2009.067811
vegetation	0.2252	0.0606	1	409	1420	2009.373552
vehicles	1.0579	-0.0989	1	229	782	2011.334764
veins	-0.8578	-0.6693	3	119	366	2006.863344
velocity	-0.4027	1.0466	4	121	364	2008.229763
vertical	1.1375	0.0187	1	18	36	2006.365209
vessel	0.2437	-0.5828	2	44	88	2009.364564
vhf	0.8232	-0.1901	1	39	78	2005.713615
