id	x	y	cluster	weight<Links>	weight<Total link strength>	score<Avg year>
fourier	-0.4833	-0.627	1	209	550	2008.68
fraction	0.4397	0.1094	2	653	3976	2008.456562
fracture	0.4545	-0.8679	4	625	4636	2008.190557
fragments	0.2804	-0.3912	2	259	754	2008.17335
fram strait	1.2402	0.1723	2	121	320	2008.775306
frame	-1.1361	-0.392	1	132	332	2009.852989
framework	0.2903	0.1578	2	615	3650	2011.28923
france	-0.8271	-0.1348	1	144	340	2008.0625
franz josef land	0.1796	1.3886	2	111	304	2006.502857
freeboard	-0.5252	-0.6508	1	256	1052	2012.248588
freeze-up	-0.712	0.7076	3	214	660	2009.512195
freezing	-0.5632	0.2452	3	392	1626	2008.624187
frequency	-0.2238	-0.5239	1	803	6622	2008.248973
fresh water	1.1423	-0.1198	2	230	820	2007.136691
freshening	1.2711	0.2671	2	232	850	2009.964444
freshwater	0.9551	0.2696	2	855	9484	2009.714453
freshwater flux	0.8473	0.5519	2	446	2484	2009.04375
freshwater input	0.8489	0.3977	2	180	516	2011.041667
friction	0.5893	-0.7505	4	437	2446	2008.164474
front	0.6758	-0.4376	2	1069	17028	2007.825421
frontal	0.7002	0.2619	5	270	1072	2005.919765
function	-0.0566	-0.4546	1	749	5562	2008.530959
fusion	-1.0929	0.1851	1	167	470	2008.521036
future	0.3368	0.4351	3	915	9520	2011.886201
future climate	0.0782	1.1029	3	358	1670	2012.298684
future research	-0.6773	-0.8369	1	187	562	2011.822917
gamma	-0.4189	-0.9589	4	111	260	2008.010526
gap	-0.2017	-0.3451	1	614	3528	2011.364048
gas	-0.0087	0.9796	3	411	2108	2008.945001
gases	0.3614	1.1431	3	175	568	2008.364299
gaussian	-0.6722	-0.43	1	214	634	2010.20625
gcm	-0.2278	0.9291	3	377	2158	2006.636275
general circulation model	0.0334	0.9888	3	327	1540	2008.289072
generation	-0.2388	-0.0272	1	631	3536	2009.018917
geography	0.0992	1.0182	5	103	244	2009.200565
geologic	0.3457	-0.3843	4	176	514	2006.98234
geology	0.6367	-0.2059	4	217	566	2008.706341
geometry	0.4927	-0.3203	4	1015	14570	2008.870779
geomorphology	0.6126	0.2071	5	149	400	2010.528977
geophysical	-0.4809	-0.554	1	249	662	2008.193421
geophysical data	0.9329	-0.7486	4	125	326	2010.325792
georgia	-0.5782	0.9722	5	103	310	2005.96036
geothermal	0.8431	-0.2063	4	210	684	2008.716129
gia	-0.1082	-0.8578	4	146	452	2013.51711
gis	0.017	0.6427	5	615	4018	2010.110721
glacial	0.4809	0.066	5	683	3928	2009.051526
glacial cycle	0.1354	1.0581	5	203	826	2009.396999
glacial erosion	0.726	0.3282	5	184	586	2008.723464
glacial geomorphology	0.6549	0.4438	5	156	466	2011.759563
glacial ice	0.6939	-0.8389	2	204	686	2008.529052
glacial isostatic adjustment	0.1005	-0.7767	4	203	826	2012.813889
glacial maximum	0.4815	0.6141	5	221	720	2010.369629
glacial meltwater	1.0862	0.2842	2	283	1156	2010.529412
glacial period	0.6109	0.623	2	244	818	2008.592528
glacial retreat	0.375	0.5595	5	259	850	2010.773256
glaciation	0.3437	0.56	5	326	1112	2007.663006
glacier	0.2424	-0.1012	5	1525	102928	2009.876697
glacier dynamics	0.4314	-0.4791	4	709	5940	2011.973214
glacier ice	-0.2194	-0.1998	1	499	2320	2008.493464
glacier mass balance	-0.5201	0.5412	5	669	5174	2011.534314
glacier retreat	0.4348	0.5711	2	609	4298	2012.934028
glaciology	0.1038	-0.5131	1	673	4480	2010.770202
global	-0.7417	-0.0481	1	691	5350	2010.049364
global climate	-0.632	0.3986	1	325	1166	2010.399116
global climate models	0.3968	0.8889	2	270	1130	2011.371941
global model	-0.3431	1.0701	3	143	388	2009.1875
global ocean	0.7496	0.4762	2	133	402	2011.23741
global sea level	-0.4171	0.3405	3	448	2134	2010.078947
global warming	-0.1197	1.0095	3	150	480	2011.050467
globe	-0.6581	0.2513	1	241	856	2010.753165
gpr	-0.4701	-0.762	1	486	3024	2011.732203
gps	-0.075	-0.7432	4	812	8000	2011.397634
grace	-0.6315	0.5734	4	559	5162	2012.93858
gradient	0.0201	-0.0909	4	887	8886	2008.605746
grain	-0.1579	-0.1563	1	320	1268	2008.961122
grain size	-0.4026	-0.6693	1	121	422	2009.675
gravity	-0.3677	0.244	4	664	5596	2008.659201
greenhouse	-0.01	1.0468	3	428	2404	2010.141546
greenhouse gas	-0.7607	1.1231	3	110	294	2011.881188
greenhouse gas emissions	-0.0525	0.6717	3	143	438	2013.902597
greenhouse gases	0.1402	1.2774	3	133	420	2010.01027
greenland	0.2529	0.1633	3	1500	97508	2008.04131
greenland current	1.0794	0.3643	2	276	1090	2007.489676
greenland ice sheet	0.3588	0.1753	3	1266	34218	2012.734975
grid	-0.4587	-0.1512	3	625	4136	2008.514164
grip	0.0984	0.9539	5	121	322	2003.486957
gris	-0.1151	0.6705	3	1002	15258	2015.252525
grounding	0.8812	-0.2806	2	419	2124	2010.866795
group	-0.1092	-0.6306	1	261	836	2007.95978
growth	0.4222	-0.1167	4	786	5508	2007.964687
guide	-0.4079	-0.6221	1	138	324	2009.751269
hadcm3	-0.0284	1.0396	3	140	414	2009.640523
hand	0.1672	-0.016	3	314	1070	2008.390663
hazard	0.0907	-0.3159	2	397	1430	2012.14876
head	0.9456	-0.1134	4	335	1338	2007.610218
health	0.2118	1.2705	5	104	270	2011.42961
heat	0.7899	0.1443	2	981	13164	2008.894185
heat content	1.0203	0.4648	2	173	614	2011.271523
heat flux	1.2155	0.0534	2	252	886	2008.44591
heat transport	1.3088	-0.0128	2	220	802	2010.233533
height	-0.0745	-0.3233	1	902	8374	2008.844619
hemisphere	0.0818	0.7972	3	480	2464	2009.014397
heterogeneity	-0.2165	0.0209	3	307	1160	2010.395911
high altitude	-0.2424	0.918	3	142	392	2008.589971
high latitudes	-0.4432	0.5116	1	305	994	2008.289567
high spatial resolution	-0.6964	0.1698	1	235	760	2011.610092
high temperatures	0.7329	-0.1507	4	179	518	2007.834793
high-frequency	0.3289	-0.7766	2	313	1116	2009.040142
high-precision	-1.0376	-0.6493	1	112	320	2010.400966
high-pressure	0.4291	0.4109	3	278	1080	2009.278161
high-resolution	-0.3428	-0.0583	1	1001	12192	2010.248214
hills	-0.7201	-0.7346	1	140	374	2005.973301
himalaya	-1.0779	-0.0365	1	250	904	2011.091295
historical	-0.1772	0.8354	5	192	538	2009.214912
history	0.4135	0.28	5	675	4666	2008.523128
hole	-0.2515	-0.8147	1	117	310	2006.361279
holocene	0.4971	0.6622	5	491	2758	2008.578947
homogeneity	-0.7482	-0.2287	1	175	444	2007.956912
horizon	-0.4632	-0.5584	1	155	450	2008.766626
horizontal resolution	-0.1815	0.611	2	215	616	2008.945455
hornsund	0.6217	-0.3309	2	275	1098	2012.555556
hpa	-0.7927	0.9929	3	247	980	2008.380522
hudson	0.6291	0.4806	2	197	560	2006.643807
humidity	-0.5197	0.7234	3	185	622	2009.347264
hydrodynamics	-0.0549	0.3918	5	136	326	2009.030151
hydrographic	1.3297	0.3933	2	177	588	2007.239554
hydrographic data	1.2547	0.1816	2	189	614	2005.686747
hydrography	1.0799	0.0198	2	274	1090	2008.160574
hydrological processes	-0.1373	-0.2014	4	258	834	2013.13125
hydrology	0.4054	-0.6115	4	850	10174	2010.90501
hypotheses	0.2361	-0.742	2	171	490	2009.144207
hypothesis	0.7713	0.0961	2	406	1966	2008.194871
hysteresis	0.0553	0.0328	4	218	620	2008.317895
ice	0.0802	0.0474	4	1541	140316	2008.860178
ice age	0.3156	0.6647	5	532	3476	2008.966337
ice cap	-0.5087	0.4624	5	1009	14640	2008.576882
ice cores	-0.2199	0.6638	3	521	3032	2007.335439
ice dynamics	-0.1293	-0.3691	4	832	10320	2011.639485
ice edge	0.6785	0.7019	2	187	596	2006.195122
ice extent	-0.495	0.4641	5	133	312	2009.219219
ice flow	0.5799	-0.7276	4	769	8270	2009.872945
ice formation	-0.3543	0.5274	3	119	354	2008.512315
ice front	0.9855	-0.65	2	373	1946	2008.57672
ice loss	0.2083	0.7414	5	581	4308	2014.487889
ice mass	0.226	-0.3605	4	396	1752	2009.244792
ice motion	-0.0436	-1.3495	4	405	2680	2007.140909
ice sheet	-3e-04	0.1949	3	1442	61706	2008.394118
ice sheet dynamics	0.3865	-0.4055	4	447	2444	2011.219178
ice shelf	0.5788	-0.1324	2	490	2656	2010.121343
ice shelves	0.2524	-0.4503	1	625	4286	2011.562988
ice streams	0.1772	-0.6896	4	594	4258	2008.830137
ice surface	-0.4268	-0.6441	1	581	3596	2007.998565
ice thickness	-0.1576	-0.7071	4	745	7192	2009.211783
ice velocity	-0.2383	-0.9666	4	618	5658	2010.729508
ice volume	-0.3741	0.4352	5	540	3130	2008.747554
icebergs	0.6735	-0.1662	2	922	11246	2008.675271
icefield	-0.5871	0.2926	5	618	4236	2009.770492
iceland	0.0924	-0.2668	4	594	3730	2008.214375
icesat	-1.0253	-0.2246	1	679	7148	2012.139159
identification	-0.5357	-0.168	1	588	2846	2009.939059
image analysis	-0.0172	-0.0814	1	110	326	2008.299492
imagery	-0.3927	-0.1025	1	1063	16878	2010.027404
images	-0.6825	-0.19	1	1087	18370	2009.851773
imbalance	-0.4454	0.7476	3	343	1520	2009.882784
impact	0.3453	0.2715	2	1223	21188	2011.1545
implementation	-0.3013	-0.5261	1	451	1834	2012.128733
implications	0.3523	-0.1898	2	887	8322	2008.957655
improvement	-0.7645	0.0185	1	596	3462	2010.609009
in-situ	0.0795	-0.6211	2	118	292	2008.010638
inception	0.24	0.6703	3	171	438	2008.76506
incidence	-0.5478	-0.4558	1	164	402	2007.699477
incision	0.5956	-0.7685	4	210	716	2009.59751
inclusion	-0.4488	-0.1622	1	458	2002	2008.715721
incorporation	0.0678	0.3415	3	187	550	2007.639228
index	-0.4721	0.5769	3	615	4074	2009.733438
indices	-0.4717	0.3138	1	655	3970	2009.479934
inference	-0.0183	-1.0391	4	154	386	2010.406107
infiltration	-0.3813	-0.6642	1	301	1402	2009.361111
inflow	1.0942	0.2941	2	368	1742	2008.946292
influence	0.4531	0.2094	2	1062	13508	2009.717142
information	-0.2884	-0.2112	1	1017	11454	2009.67229
infrastructure	-0.1349	-0.2136	1	236	696	2013.719864
initial conditions	0.0373	0.5715	3	193	692	2009.632653
initiation	0.1946	-0.3808	4	413	1758	2008.403696
injection	0.3052	-0.5993	4	290	974	2008.565722
inland	0.4788	-0.6903	4	715	6166	2008.910801
insar	-0.7693	-0.816	1	428	2430	2011.974684
insight	-0.3064	-0.1507	4	460	1882	2011.173112
insolation	0.0679	1.0403	3	310	1238	2009.002281
instability	0.6381	0.0738	4	450	2276	2008.089958
installation	-0.5151	-0.8052	1	107	266	2009.465909
instrument	-0.7117	-0.4377	1	674	5000	2008.390639
integration	-0.4385	0.0516	1	353	1280	2009.403182
intensity	-0.5599	-0.3059	1	533	3008	2008.970237
inter-annual variability	0.4909	0.9497	2	114	264	2011.49187
interactions	0.5836	-0.1594	2	880	8194	2009.581424
interannual	-0.5618	0.4613	3	307	1286	2007.764706
interannual variability	-0.5475	0.736	3	552	3538	2009.34307
interannual variations	-0.3695	0.8226	3	304	1154	2009.136035
intercomparison	-0.6951	0.8838	3	393	2100	2012.078383
interface	0.5561	-0.6016	4	676	4928	2008.784137
interferometer	0.0396	-1.0949	4	192	616	2008.023936
interferometry	-0.6234	-0.7343	1	437	2362	2008.475275
interglacial	0.3312	1.2058	5	173	620	2008.241164
interior	0.3433	0.0054	2	758	5572	2008.54476
intermediate	0.9256	0.5561	2	176	502	2007.526971
internal structure	-0.3181	-0.8108	1	153	374	2010.208835
internal waves	1.0887	-0.336	2	130	372	2009.980952
international	-0.5926	0.0523	1	375	1438	2009.154964
interpolation	-0.8865	-0.4004	1	508	3070	2009.545906
interpretation	0.1784	-0.3389	5	573	3202	2007.927664
introduction	0.5126	-0.5303	2	169	442	2009.308432
intrusion	0.9368	-0.1515	2	287	1012	2007.462904
inundation	0.4061	0.417	5	135	328	2010.050691
inventory	-0.7316	0.4298	1	579	4750	2010.281274
inversion	-0.0983	-0.6791	4	625	4026	2008.510833
ipcc	-0.1954	0.7405	3	366	1700	2010.65261
ipy	-0.8828	0.2761	1	179	504	2011.458065
irminger	0.9206	0.6207	2	289	1210	2009.138686
irradiance	0.7901	0.4864	2	153	364	2007.128945
island	-0.2488	0.2811	5	923	10206	2007.713057
isolation	0.1571	-0.5954	4	104	248	2008.812901
isotope	0.2605	0.9548	5	139	384	2009.3991
italy	-1.1732	-0.0937	1	121	342	2009.02682
jakobshavn	0.4473	-0.6325	4	779	8612	2011.971591
jet	0.7148	-0.0324	2	230	636	2009.493425
john	-0.2003	-0.3108	4	477	2282	2007.984218
kangerlussuaq	0.2873	0.3394	3	426	2482	2009.850515
kara	0.3006	0.9477	2	122	352	2008.534553
key	0.1899	-0.2762	2	402	1838	2010.680262
kin	0.3792	0.7729	5	113	274	2005.361111
king	-0.154	-0.1033	5	352	1442	2008.958735
knowledge	0.0571	-0.2525	1	856	7376	2011.311559
kongsfjorden	1.1201	0.1158	2	257	982	2011.806452
l-band	-0.9514	-0.3073	1	252	850	2012.949721
laboratory	0.2773	-0.5239	2	444	1860	2007.465259
laboratory experiments	0.9257	-0.5471	2	144	466	2007.86255
labrador	0.8638	0.5353	2	316	1318	2007.444614
lacustrine	1.1919	-0.0076	2	135	362	2007.772586
lag	0.2766	-0.3213	4	349	1360	2008.722821
lagrangian	0.8772	-0.1402	2	155	390	2009.527778
lake	0.323	-0.4305	4	1048	15618	2008.594336
lake level	1.0767	-0.2879	4	146	418	2008.85623
lake sediments	0.3469	0.9741	5	136	352	2009.00554
lambert	-0.4738	-0.7253	1	125	298	2006.877193
land	-0.3533	0.1559	1	1102	15182	2009.148895
landfast	0.8793	-0.2425	2	100	262	2010.680723
landforms	0.0841	0.2466	5	160	446	2009.879603
landsat	-0.67	0.0791	1	761	7138	2010.33532
landscape	-0.0704	-0.0938	5	403	1648	2011.306963
landslides	-0.1763	-0.9243	4	122	300	2012.366438
language	0.7682	-0.0813	2	726	5486	2016.599415
large	0.4785	-0.278	5	471	2154	2008.616924
large-scale	-0.1285	-0.4408	1	259	806	2008.937922
large-scale circulation	1.2371	0.487	2	178	474	2009.435644
larsen	-0.4058	-0.455	1	280	994	2010.046875
laser	-0.7987	-0.4941	1	864	11232	2009.589474
late	0.9326	0.4241	2	123	294	2007.284726
late holocene	0.7704	0.6164	5	108	284	2009.746114
late summer	0.7661	-0.0156	2	383	1720	2008.352034
latent	0.5427	0.3465	3	271	1072	2008.406082
latent heat	0.38	-0.5398	4	263	924	2008.125475
latitude	-0.313	0.5124	3	451	2026	2007.895631
laurentide	0.985	0.4899	2	199	604	2007.304817
laurentide ice sheet	0.9933	0.5052	2	182	516	2008.738836
law	0.5172	-0.7625	4	435	2214	2008.30754
layer	0.3314	-0.3494	2	1082	15436	2008.050692
lead	-0.186	0.0031	1	403	1678	2008.141769
leakage	0.603	-0.0128	4	212	736	2009.618911
legacy	-0.4532	0.5493	1	100	236	2013.072351
length	-0.1188	0.0189	5	881	8286	2007.902115
lenses	-0.1458	-0.6039	1	215	646	2006.774295
levels	0.1005	-0.0847	1	728	4470	2008.087057
lgm	0.5739	0.6847	2	186	490	2009.82967
lia	0.1737	0.7162	5	379	2192	2011.530945
lidar	-0.6692	-0.5956	1	628	5220	2009.528468
life	-0.1787	-0.4935	1	227	618	2009.496831
lifetime	0.7957	0.3549	2	158	406	2008.148837
light	-0.0572	-0.0928	1	415	1612	2008.497181
likelihood	0.4376	-0.0579	2	285	994	2010.108475
limit	0.1296	-0.0746	2	779	5882	2008.405998
line	0.2704	-0.2407	4	1058	15542	2008.353935
linkage	0.8258	-0.0475	4	131	330	2010.40874
links	-0.1852	0.5781	3	380	1384	2010.597109
liquid water	-0.6052	-0.5042	1	486	2574	2009.581292
list	-0.4635	-0.6831	1	166	428	2010.001938
literature	-0.242	-0.0516	1	543	2590	2009.415346
lithosphere	0.8923	-0.6208	4	120	320	2007.649331
little ice age	0.1682	0.5275	5	405	2186	2009.720812
loading	0.8115	-0.3529	4	240	748	2008.487434
lobe	0.6337	0.3405	5	176	550	2007.910569
locality	0.1094	-0.4203	1	172	440	2008.559969
location	0.0785	-0.5202	1	877	7282	2008.984732
long-term	0.5059	0.2526	2	191	548	2009.940375
long-term changes	0.2366	0.3921	2	204	606	2010.047945
long-term trends	-0.8054	0.8085	3	253	912	2010.221667
longwave	-0.2528	0.8472	3	183	538	2009.39418
longwave radiation	-0.3517	0.8582	3	153	454	2010.547368
loss	0.0746	0.6192	5	1298	41422	2009.572836
magnitude	0.2465	0.1492	3	1061	14540	2008.764211
mainland	-0.3367	0.8721	5	132	352	2008.191358
maintenance	-0.0346	-0.1441	5	221	614	2008.36166
management	-0.1249	0.2101	1	352	1332	2011.487395
mantle	0.4646	-0.719	4	138	332	2007.416905
mapping	-0.6292	-0.0578	1	1054	16172	2009.334683
margin	0.4622	-0.0327	5	1177	21662	2007.943292
marine	0.6865	0.377	2	629	4196	2009.464672
maritime	-0.078	0.646	5	327	1246	2009.976892
mars	-0.3167	1.013	3	515	3498	2009.190545
mass	-0.0681	0.4444	3	1477	75234	2008.546102
mass balance	-0.4029	0.4244	3	1144	23024	2009.052377
mass loss	0.3212	0.6942	3	991	16220	2012.661626
match	-0.5327	-0.1232	1	421	1758	2009.540171
materials	-0.12	-0.6937	1	168	410	2009.392738
matrix	-0.3762	-0.6483	1	183	486	2008.834951
maud	0.762	-0.1574	3	123	316	2007.228433
maximum	0.219	0.3761	5	823	6450	2008.02311
maximum extent	-0.0973	0.7351	5	196	612	2008.723077
mean	-0.3133	0.4689	3	975	11458	2008.418412
measurements	-0.2921	-0.3653	1	1403	44182	2008.052338
mechanisms	0.6978	-0.4077	4	1059	15632	2009.236736
media	-0.3918	-0.2913	1	134	304	2009.719376
medieval	0.2844	0.721	5	162	452	2010.704545
melt	0.3036	0.27	2	1443	61442	2009.845955
meltwater	0.6478	-0.1287	2	1253	32364	2009.245847
mesh	0.7135	0.0939	5	139	374	2009.013699
mesoscale	-0.7602	0.6677	3	167	508	2008.07772
metamorphism	-0.7076	-0.4933	1	195	646	2006.659204
meteorological	-0.5036	0.4958	3	432	1904	2007.852068
meteorological conditions	-0.5288	-0.0944	1	280	950	2009.163205
meteorological data	-0.0932	0.8348	5	273	1028	2009.253165
meteorological stations	-0.3566	1.1589	3	212	674	2012.078431
method	-0.5158	-0.3231	1	1257	27674	2009.830294
methodology	-0.655	-0.2494	1	649	3972	2011.295783
metrics	-1.0395	0.1768	1	172	512	2014.812392
mg	0.8113	0.4042	2	147	374	2007.101832
microwave	-1.0376	0.0479	1	603	4858	2008.54041
mid-1990s	0.6224	1.1668	3	328	1516	2010.862559
migration	0.4583	-0.6913	4	421	2076	2008.7381
millennium	0.3628	1.0443	5	214	628	2010.497959
minimum	0.2936	0.4327	2	358	1370	2007.387903
mining	0.2738	-0.6164	1	126	322	2010.723278
mis	-0.7735	0.074	1	156	394	2011.354962
mismatch	-0.5157	0.137	4	149	392	2011.443769
mission	-0.736	-0.4999	1	757	7572	2010.545273
mitigation	-0.3335	0.5281	1	172	468	2013.45799
mixing	1.1758	-0.2933	2	339	1458	2008.011628
mixture	1.0478	-0.1106	2	265	1008	2008.223491
mobility	-0.3568	-0.2808	4	189	452	2009.179399
mode	0.0613	-0.1609	2	764	5398	2009.290859
model	0.0752	0.1383	3	1508	84548	2009.337703
model performance	-0.3548	-0.006	1	248	844	2012.341463
model simulations	0.1159	0.3361	3	379	1544	2010.372611
modeling	0.134	0.0976	3	1177	21468	2009.934739
moderate resolution imaging spectroradiometer	-0.9342	0.4335	3	417	2254	2013.266272
modern	-0.2238	0.7886	3	178	470	2009.175637
modification	-0.0757	0.2744	3	231	710	2007.905808
modis	-0.6534	0.2373	3	646	5478	2013.329356
modulation	0.0581	0.1339	2	317	1058	2009.930686
moisture	-0.6918	0.6158	3	404	1784	2009.760344
moment	0.575	-0.7033	2	199	600	2008.200787
monitoring	-0.4539	-0.1918	1	945	9448	2010.807096
monte carlo	-0.3401	-0.4576	1	346	1362	2009.492891
moorings	1.3775	0.1853	2	215	836	2010.383104
moraines	0.5132	0.2305	5	462	2620	2008.685455
morphology	0.2369	-0.644	4	518	2878	2008.65515
mosaic	-0.898	-0.5522	1	200	610	2008.656347
motion	0.1515	-0.8735	4	891	12124	2007.241081
mountain glaciers	-0.4449	0.4629	5	582	3972	2012.288372
mountains	-0.5486	0.2734	5	841	8624	2008.872376
mouth	1.139	0.1967	2	337	1392	2008.46224
movement	-0.0215	-0.4544	1	627	3194	2008.271565
ms	0.4919	-0.089	2	168	404	2008.166667
mt	-0.8405	0.5915	5	187	600	2007.98715
multibeam	0.4075	-0.7575	2	273	1046	2011.18123
multivariate	-0.9047	0.0348	1	125	304	2009.5132
nao	0.2137	1.0599	3	337	1748	2010.32948
nasa	-0.7526	-0.2095	1	689	5812	2008.399776
national	-0.4155	0.1097	1	635	3828	2008.772338
national park	0.2846	0.577	5	236	716	2009.008333
nature	0.0159	-0.3058	4	607	3158	2008.656757
navigation	-0.6781	-0.443	1	271	920	2012.838636
ncep-ncar	-0.7978	0.9914	3	176	484	2007.715847
near-surface	-0.6509	0.2645	3	406	1812	2010.043197
negative correlation	-0.9893	0.3091	4	150	400	2009.317808
negative feedback	0.3187	0.9601	3	199	610	2009.88961
neoglacial	0.4896	0.5457	5	142	388	2008.657258
net	-0.2108	0.6973	3	264	914	2007.445437
net radiation	-0.5765	0.7461	3	146	392	2006.729592
network	0.0651	-0.5261	4	869	8424	2010.903467
new data	-0.4783	0.3044	5	236	746	2009.342942
noaa	-1.0939	0.3075	3	179	546	2007.517241
noise	-0.269	-0.5999	1	543	2992	2009.477697
nonlinear	0.2529	-0.193	2	181	522	2009.752443
nordic	0.0447	0.7808	5	171	448	2009.580058
north	0.1505	0.714	3	1043	13780	2008.467015
north atlantic	0.9208	0.3969	2	159	460	2005.722841
north atlantic oscillation	0.1765	0.8582	3	187	658	2011.363296
northern	0.0741	0.7053	3	655	4162	2008.895353
northwest	0.1185	0.1586	2	427	2004	2007.741751
northwestern	0.7195	0.317	5	136	304	2007.018809
norway	-0.2795	0.3983	5	450	2106	2008.07857
norwegian	-0.1801	-0.0264	4	268	848	2006.948859
novaya	-0.2629	1.3355	2	235	1002	2008
novaya zemlya	-0.2479	1.3189	2	221	932	2007.833828
novel	-0.4171	-0.619	1	405	1704	2011.739247
numerical	0.3072	-0.703	4	316	1098	2008.275796
numerical experiments	0.5316	0.3208	3	184	582	2008.379421
numerical model	0.7115	-0.3966	2	570	3210	2009.402024
numerical simulations	0.4437	-0.2767	2	339	1230	2010.703281
nunavut	-0.6931	0.4128	5	447	2702	2010.865177
nutrients	0.9883	0.2336	2	256	954	2008.853671
nuuk	0.4756	0.6516	5	155	426	2010.293478
o-18	0.133	0.9555	5	149	440	2010.996841
objective	-0.4367	-0.1377	1	387	1466	2010.060845
observational data	0.2366	0.5278	2	209	644	2009.774451
observations	0.1647	-0.1628	4	1461	54374	2008.912908
observatory	-1.0532	-0.4189	1	112	264	2009.994463
occurrence	0.0351	0.0837	3	588	3238	2008.878622
ocean	0.7532	0.2296	2	1160	21942	2009.205801
ocean circulation	0.8261	0.5612	2	406	1898	2010.079327
ocean currents	0.8289	0.257	2	236	818	2009.711055
ocean model	0.7564	0.6264	2	222	692	2009.497065
ocean surface	0.4076	0.406	2	130	316	2010.806647
ocean temperature	0.5939	0.89	3	469	3148	2012.016216
oceanography	1.0463	-0.0078	2	217	628	2008.652819
offset	-0.9226	-0.2807	1	423	2006	2008.77455
offshore	0.4693	0.1961	2	207	662	2009.436948
oil	-0.3916	-0.0911	4	171	424	2008.786318
online	-0.5432	0.3305	3	103	258	2013.33125
onset	-0.2728	-0.114	4	739	5756	2008.982999
open ocean	0.9103	0.4587	2	140	350	2009.287975
open water	-0.0261	0.3736	2	207	608	2007.546044
opening	0.3361	-0.816	4	295	1246	2008.074957
operation	-0.3698	-0.2338	1	667	4136	2010.347293
optical	-0.7937	-0.5334	1	235	792	2008.535777
optimization	-0.4928	-0.3681	1	322	1114	2011.222714
optimum	0.2161	0.881	5	186	576	2008.096154
options	-0.8092	0.1297	1	151	360	2011.088957
orbit	-1.045	-0.5058	1	279	1086	2008.524284
order	-0.0477	-0.2017	1	1038	13238	2008.447395
orientation	-0.3163	-0.8684	1	332	1252	2007.578043
origin	0.4449	0.0412	2	613	3340	2007.989853
orography	-0.0063	1.0904	3	125	372	2007.740196
oscillation	0.0958	0.7503	3	714	5848	2009.592581
outcomes	0.2562	-0.9229	4	118	282	2011.660682
outflow	0.9413	-0.1302	2	355	1382	2007.944625
outlet glaciers	0.6269	-0.1446	4	1011	16450	2010.911765
outlets	0.602	0.4102	4	469	2638	2009.669725
outline	-0.4219	-0.4636	1	127	330	2007.519774
overlap	-0.7149	0.7817	3	124	308	2009.857288
overturning	0.7396	0.1762	2	268	984	2011.454405
overview	-0.7519	-0.3881	1	307	1150	2009.462544
pace	0.217	0.2181	5	110	266	2010.591093
pacific	0.1549	0.6301	5	155	416	2009.069612
pack	-0.2042	-0.0548	3	257	776	2006.469572
paleoclimate	0.2984	0.8203	3	138	356	2010.143169
pan	-0.5522	-0.032	1	129	302	2005.776596
panel	-0.4356	0.683	3	329	1502	2010.594747
parallel	0.0895	-0.0212	4	204	574	2007.545553
parameterisation	-0.0216	0.7222	3	215	734	2010.25
parameterization	0.4544	0.3382	3	694	5886	2009.170118
parameters	-0.0614	-0.0524	1	1162	16030	2008.858581
parametrization	0.3475	-0.845	4	196	618	2009.708791
part	0.0713	0.1309	5	1231	20894	2007.996794
particles	0.9657	0.0501	2	292	952	2007.800157
particulate	1.0394	0.2034	2	134	400	2008.000476
partitioning	0.0382	1.2853	5	231	890	2008.418708
passive	-0.9023	-0.0861	1	136	382	2008.259406
passive microwave	-1.1886	0.1528	1	255	1012	2010.888158
past	-0.0852	0.5555	3	607	3504	2009.286247
past century	-0.0343	0.7836	3	278	968	2010.043269
past climate	-0.318	0.7257	5	136	322	2009.738095
patagonia	-0.254	0.1672	5	500	2862	2011.131166
patagonian	-0.9551	0.3158	5	319	1502	2010.109445
patches	0.0808	-0.9217	4	257	734	2008.056469
pathways	0.6351	0.3472	2	612	4058	2011.336845
patterns	-0.0435	0.2537	3	1211	23068	2008.797625
penetration	-0.1591	-0.3352	1	516	2576	2007.556604
peninsula	-0.3374	-0.0329	1	628	4038	2008.446514
percolation	-0.4404	-0.5097	3	650	5958	2008.430108
performance	-0.6765	-0.2439	1	727	5868	2010.724359
perimeter	0.029	1.1673	3	159	486	2008.333333
period	-0.2091	0.4531	3	1368	41530	2008.417828
periphery	0.9029	0.3183	2	299	1006	2008.523952
permafrost	-0.3305	0.0818	1	296	896	2011.237578
persistence	-0.2002	0.2354	4	364	1330	2010.336061
perspective	-0.296	0.6857	3	384	1482	2010.824219
perturbations	0.6156	-0.2776	4	626	4588	2008.294041
phase	-0.0278	0.1299	3	848	7356	2008.459023
phenomena	0.0107	-0.2916	1	267	748	2008.558488
photogrammetry	-0.776	-0.4599	1	418	2088	2012.265537
photographs	-0.229	0.2114	5	478	2900	2008.533026
photography	-0.5578	-0.2188	5	443	2160	2009.470588
physical conditions	-0.01	-0.8492	4	160	428	2009.111801
physical mechanisms	0.7047	-0.5278	4	135	316	2010.5
physical processes	-0.4992	-0.3604	4	297	1086	2008.985554
physics	-0.3743	-0.0025	1	527	2764	2008.705202
phytoplankton	1.0735	0.2677	2	276	1222	2007.964951
phytoplankton biomass	1.077	0.3109	2	119	332	2007.596396
pinatubo	-1.017	0.8592	3	95	294	2001.978102
pine	-0.4514	-0.772	1	174	460	2008.693681
