id	x	y	cluster	weight<Links>	weight<Total link strength>	label	weight<cluster size>	weight<USA prop>	weight<UK prop>	weight<Germany prop>	weight<Canada prop>	weight<Norway prop>	weight<Russia prop>	weight<France prop>	weight<Peoples R China prop>	weight<Australia prop>	weight<Japan prop>	weight<Denmark prop>	weight<Sweden prop>	weight<Italy prop>	weight<Netherlands prop>	weight<Spain prop>	weight<Finland prop>	weight<Switzerland prop>	weight<New Zealand prop>	weight<South Korea prop>	weight<Poland prop>	weight<AWI prop>	weight<BAS prop>	weight<NOAA prop>	weight<NIPR prop>	weight<AAD prop>	weight<NPI prop>	weight<KOPRI prop>	weight<AARI prop>	weight<PRIC prop>	score<avg. year>	score<novelty>	score<impact(top10 excel.)>	score<ARIMA predicted CAGR>	score<KOPRI top10 excel.>	score<KOPRI mean percentile>	score<coherence>	score<deep predict>	score<KOPRI 2010s Top10 Excel.>	weight<KOPRI 2010s doc count>	score<AARI 2010s Top10 Excel.>	weight<AARI 2010s doc. count>	score<AWI 2010s Top10 Excel.>	weight<AWI 2010s doc. count>	score<NOAA 2010s Top10 Excel.>	weight<NOAA 2010s doc. count>	score<AAD 2010s Top10 Excel.>	weight<AAD 2010s doc. count>	score<BAS 2010s Top10 Excel.>	weight<BAS 2010s doc. count>	score<NPI 2010s Top10 Excel.>	weight<NPI 2010s doc. count>	score<NIPR 2010s Top10 Excel.>	weight<NIPR 2010s doc. count>	score<PRIC 2010s Top10 Excel.>	weight<PRIC 2010s doc. count>	weight<select30>
1010	-0.7904	0.4541	3	203	119.081	극지 성층권 오존 모니터링 및 예측 모델링	3723	3.25173680573237	2.55217697178144	4.53099812660654	1.21683890305552	0.758694776420035	1.63440177721358	3.4411915767848	0.723809523809524	0.847212862231636	3.07674171873158	1.36387030365414	1.49415919587069	3.54297338531955	2.27139220677501	2.55969025596903	2.69718948322756	4.24132456339306	3.46246973365617	0.524418223533268	0.826730967964175	2.30519160673825	1.36518771331058	7.45742806811509	1.20481927710843	1.0194624652456	0.151668351870576	0.229489386115892	0.87527352297593	0.152439024390244	2002.23186813187	19.4505494505494	8.0504744897073	0	0	20.5272201857507	32.9715061058345	0	0	0	50	2	12.5201612903226	44	27.8846153846154	52	0	0	0	0	0	0	0	0	0	0	1
1011	0.451	0.1562	1	203	123.2272	극지 박테리아 유전특성 분석 및 미생물다양성 연구	1689	0.900229149237988	1.08262330962245	1.09353897094062	0.827629400975261	0.664697193500739	0.444303395747382	0.821777092963534	1.72380952380952	0.847212862231636	1.23776965696098	1.05506948018528	0.665580005433306	0.932361417189354	0.861562561190523	2.23704022370402	0.702629193109701	0.997958720798367	1.88861985472155	2.75319567354966	1.75680330692387	1.10333957245592	0.868755817561278	0.0587199060481503	2.05265506470326	1.06580166821131	0.606673407482305	3.84394721744119	0.218818380743982	4.42073170731707	2014.21699266504	87.4083129584352	12.2695611827404	2.64748695865578	12.2585051445058	52.5745626804049	22.7923627684964	1	12.2585051445058	62	0	0	21.078431372549	102	33.3333333333333	3	32.3529411764706	17	12.7659574468085	47	0	0	0	0	11.1111111111111	27	10
1012	0.9251	-0.1014	1	203	111.5257	극지지역 해양생물에 대한 온도 상승 영향과 적응에 대한 연구	1071	0.360091659695195	1.0591729852263	1.34622925107829	0.375788484767145	0.208137505035585	0.35702951443986	0.22256462934429	0.104761904761905	0.481370944449793	0.176824236708712	0.321667524446732	0.4346644933442	1.55958637057128	0.117485803798708	0.172080017208002	0.543970988213962	0.226808800181447	1.69491525423729	0.688298918387414	0.757836720633827	2.807605162053	2.65280794291033	0.0195733020160501	0.178491744756805	0	0	0.860585197934596	0	0	2007.05167464115	42.7751196172249	10.4943564940437	2.44414282129311	0	46.8410984022104	20.5684754521964	0	0	0	0	0	16.4070486951843	118	100	1	0	0	0	0	0	0	50	4	0	0	1
1013	-0.5228	0.5622	3	203	106.5742	극지역의 에어로졸 관측 및 기후영향평가	1539	1.23667842723602	0.703509731884624	1.27652158759204	0.791840021473628	1.30925204780449	0.547445255474453	1.60075329566855	1.44761904761905	0.539135457783768	2.05116114582105	0.553268142048379	2.81173594132029	2.16985929818613	1.03779126688858	1.01097010109701	4.17044424297371	2.3361306418689	0.435835351089588	2.32710586692888	1.30899069927661	1.06393458772535	0.232702451132485	3.30788804071247	2.76662204373048	0.278035217794254	1.61779575328615	3.15547905909352	1.75054704595186	0.152439024390244	2011.74736147757	72.0316622691293	13.5239643537997	2.57312304382207	13.6363636363636	53.9141336040121	29.3722274499261	0	13.6363636363636	44	42.4812178726769	12	21.5777777777778	81	38.0297165736553	129	16.6666666666667	6	0	0	19.6428571428571	28	0	0	0	0	10
1014	0.8637	0.3186	1	203	46.8746	남극 세균의 분리와 다양성 및 다상분류 연구	1529	0.447386607500091	0.390838739935902	0.936696728096545	0.196841587258981	0.228279844232577	0.682323072040622	0.376647834274953	2.66666666666667	0.943487051121594	1.02558057291053	0.295934122490993	0.176582450421081	1.45787421596881	0.332876444096338	1.41966014196601	0.407978241160471	0.0680426400544341	0.799031476997579	6.29301868239921	0.17223561832587	0.679735986602305	0.527458889233633	0.0587199060481503	0.669344042838019	0.648748841519926	0.0505561172901921	6.19621342512909	0	8.6890243902439	2009.47521480502	52.9411764705882	1.65851061842692	1.96619515923404	0	31.328527286676	11.7926126736699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1015	0.0904	-0.4841	5	203	137.928	지구온난화 대응 극지 해양생태계의 철(Fe) 이온 효과 연구	2554	1.84046848288655	1.49300398655515	2.09994336252342	1.08262872992439	0.604270175909762	0.476039352586481	2.67933573018319	0.819047619047619	2.87859824780976	2.60521042084168	0.463201235203294	0.76066286335235	1.86472283437871	3.87703152535735	2.40912024091202	0.249320036264733	1.36085280108868	3.29297820823245	2.03212061619141	0.757836720633827	3.60555610284701	1.14799875892026	1.37013114112351	1.24944221329764	2.5949953660797	0.70778564206269	2.46701090074584	0	0.152439024390244	2007.05306930693	44.7524752475248	13.0510220862497	0	0.8130081300813	53.9705761195342	30.2839717934058	0	0	0	0	0	18.9411425176131	165	27.027027027027	37	10.1626016260163	41	18.0481859410431	42	25	12	0	0	0	0	1
1016	1.1684	-0.315	1	203	71.1456	북극곤들메기 등 어류의 효과적 양식 기술	1056	0.310988251554941	0.343938091143594	0.121988411100945	0.760524314409699	1.61138713575937	0.0952078705172961	0.539291217257319	0.295238095238095	0.298449985558872	0.565837557467877	0.321667524446732	1.79299103504482	0.152568231903713	0.430781280595261	0.709830070983007	0.929283771532185	0.0453617600362894	0.193704600484262	0.163880694854146	0.206682741991044	0.128066200374347	0.0465404902264971	0.371892738304952	0	0	0.252780586450961	0.172117039586919	0	0	2004.27123552124	29.2471042471042	2.01830695594452	1.02748546032743	0	61.3636474286035	15.9883720930233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1017	-0.863	0.5183	3	203	92.138	극진동 데이터를 활용한 기후변화 예측 모델링	2751	1.86411086458371	1.28976784178848	1.22424083997735	0.997628953608017	0.503558479924802	0.841002856236116	0.933059407635679	5.67619047619048	0.500625782227785	3.18283626075681	0.334534225424601	0.624830209182287	0.762841159518563	0.646171920892892	2.19402021940202	0.951949229374433	1.54229984123384	0.26634382566586	3.90036053752868	0.654495349638305	0.679735986602305	0.558485882717965	3.58191426893717	0.669344042838019	0.185356811862836	0.303336703741153	1.72117039586919	2.40700218818381	0.914634146341463	2009.40810313076	53.1860036832413	11.845803104346	2.87793021195293	15.3846153846154	52.6094041763812	32.6242127361792	0	15.3846153846154	26	0	0	0	0	38.8647872189477	86	0	0	0	0	0	0	0	0	0	0	10
1018	0.8134	-0.249	1	203	116.2965	극지 미세조류에 대한 자외선 영향 모니터링	1316	0.463754410213509	0.386930352536543	1.92567420380778	0.50105131302286	0.436417349268162	0.444303395747382	0.402328368430063	0.304761904761905	1.1745451044575	0.271130496286691	0.411734431291817	0.638413474599294	0.4068486184099	1.37066771098492	2.02194020219402	0.294650951949229	0.0680426400544341	2.25181598062954	1.37659783677483	0.241129865656218	3.51689488720323	0.310269934843314	0.0782932080642004	0.223114680946006	0.973123262279889	0.859453993933266	1.66379804934022	0	0	2006.36132511556	39.5223420647149	7.61139198772832	1.90182731284456	4.54545454545455	47.846756975426	21.5208747514911	0	0	0	0	0	0	0	0	0	66.6666666666667	3	0	0	24.0598758671048	11	0	0	0	0	1
1019	-1.2027	-0.2153	2	203	101.1396	지구화학분석 기반 지각-맨틀 진화 및 구조 연구	1494	0.714727385152584	1.09044008442117	0.7667842983488	1.06473404017358	0.422989123136834	2.15804506505871	1.07858243451464	0.819047619047619	1.3863483200154	0.495107862784392	2.57334019557386	0.271665308340125	1.1357857263943	0.372038378695908	0.236610023661002	1.47325475974615	0.408255840326605	1.4043583535109	1.08161258603736	0.103341370995522	0.137917446556989	0.496431895749302	0.0195733020160501	0.178491744756805	0	0.101112234580384	1.26219162363741	0	0	2006.54608454608	40.4019404019404	9.2495101780502	0	5.88235294117647	44.3698789631868	18.9449541284404	0	0	0	0	0	12.2916666666666	12	0	0	0	0	0	0	0	0	0	0	0	0	1
1020	-0.6426	0.1705	2	203	134.1644	남극 dry valley 등 극한환경에서 화성의 기후 환경 시뮬레이션	1252	1.29305641436002	0.965371687641679	0.688363176926763	0.787366349035924	0.228279844232577	0.468105363376706	1.2241054613936	0.247619047619048	0.336959661114855	0.471531297889897	0.218733916623778	0.258082042923119	1.42397016443465	0.626590953593107	2.15100021510002	0.203989120580236	0.77114992061692	0.26634382566586	0.0983284169124877	0.275576989321392	0.206876169835484	0.992863791498604	0.0195733020160501	0.0892458723784025	0.185356811862836	0	0.114744693057946	0.109409190371991	0.304878048780488	2008.8720735786	49.6655518394649	8.54580156811314	2.47253594251471	0	57.6677772094148	15.2107925801012	0	0	0	0	0	17.7941176470588	17	0	0	0	0	0	0	0	0	0	0	0	0	1
