id	x	y	cluster	weight<Links>	weight<Total link strength>	score<Avg year>
se	0.1331	-0.1627	3	245	626	2008.4
sea	-0.1364	-0.4652	1	757	4948	2008.689398
sea coast	0.5453	-0.6677	1	192	572	2008.509709
sea ice	-0.5296	-0.4033	3	359	1296	2010.083703
sea level	-0.4451	-0.5133	3	295	960	2008.698807
season	0.0401	0.4287	2	1329	28198	2009.082749
seasonal changes	0.2442	0.9883	2	340	1312	2008.582435
seasonal cycle	-1.1457	0.1156	4	161	432	2008.792717
seasonal dynamics	0.197	0.7759	2	180	580	2010.491329
seasonal pattern	0.2454	0.4866	2	248	760	2008.062651
seasonal variability	-0.0994	-0.8672	1	278	1030	2009.932458
seasonal variation	0.2763	0.5094	2	358	1410	2007.929683
sections	0.3826	-0.2613	1	428	1568	2007.337998
sedge	0.676	0.1797	2	431	1888	2006.248252
sediment cores	0.9432	-0.5291	1	315	1180	2009.210033
sediment transport	0.912	-0.7486	1	234	796	2009.273616
sedimentology	0.7407	-0.8143	1	201	634	2007.913758
sediments	0.6767	-0.4844	1	1154	17564	2008.031847
seeps	0.9078	-0.2135	2	160	460	2011.609442
segments	-0.2465	-0.7138	3	336	1380	2008.049369
segregation	0.7353	-0.6372	1	231	730	2008.580398
selection	0.0282	-0.0113	3	271	830	2009.482489
sensible heat flux	-1.0804	0.7172	4	301	1356	2007.631313
sensing	-0.7382	-0.4992	3	794	6734	2011.019623
sensitivity	-0.0559	0.6402	2	1133	16226	2009.595052
sensitivity analysis	-0.4092	0.3446	3	333	1300	2010.599156
sensors	-0.7191	-0.1667	3	613	3372	2009.759019
separation	-0.6248	-0.454	3	287	1050	2007.566611
sequence	1.0128	0.1955	2	636	3818	2008.880269
sequestration	0.3756	0.6437	2	455	2110	2011.605607
series	-0.7182	-0.0866	3	974	10640	2008.676664
service	-0.3111	0.2457	3	366	1380	2012.189453
settlement	-0.5936	-0.5764	3	500	2646	2009.707972
severity	0.099	0.2506	5	364	1654	2010.095915
shallow water	-0.1329	-1.0492	1	182	524	2007.041667
shape	-0.2271	-0.3245	3	433	1692	2008.770625
shelf	0.434	-0.1897	1	216	708	2008.672172
shelves	0.334	-0.4761	1	194	490	2009.828045
shield	0.0563	-0.4847	1	197	514	2007.13964
shift	0.5627	-0.0333	1	991	10640	2010.334777
shore	0.5373	-0.8221	1	381	1538	2007.399663
shoreline	0.2608	-0.5454	1	479	2104	2007.724965
short-term	0.5627	-0.5645	1	196	574	2008.362637
shortwave	-1.0837	0.4188	4	255	818	2010.126492
shrinkage	-0.2587	-0.6814	1	260	842	2011.221649
shrub	0.353	0.057	1	660	3762	2009.422878
siberia	0.1841	0.0163	1	1138	16300	2009.391116
siberian	0.3638	0.2611	1	773	5900	2010.123978
siberian arctic	0.9175	0.0146	1	332	1336	2010.608187
signal	0.0357	-0.1762	1	739	4380	2009.224031
signatures	0.8481	-0.2192	2	397	1622	2009.339117
significance	-0.2128	-0.2914	3	443	1822	2008.013281
silt	0.4274	-0.4429	1	396	1582	2008.020408
similarity	0.255	-0.0865	2	257	726	2009.020248
simulations	-0.7961	0.5173	4	1158	25090	2010.182554
sink	0.3841	0.9869	2	657	5528	2008.9164
sites	-0.0839	0.2341	4	1471	45744	2008.514265
size	0.3056	-0.2651	1	1075	11640	2008.248059
skill	-0.9748	0.24	3	188	480	2012.574869
sliding	0.1474	-0.9186	1	212	612	2008.471196
slope	0.0035	-0.3418	1	1180	16504	2008.522006
snow	-0.8762	-0.0658	4	995	13118	2008.843053
snow accumulation	-0.9037	-0.2819	3	352	1380	2008.890244
snow cover	-1.3448	0.2363	4	215	794	2012.370588
snow depth	-0.9313	0.023	4	701	5874	2011.340979
snowfall	-0.5399	-0.5165	4	402	1878	2010.160714
snowmelt	0.2121	-0.713	1	669	4338	2009.443804
snowpack	-0.847	0.2813	4	396	1854	2009.730081
so42-	1.0155	-0.4539	1	288	1046	2006.549689
soc	0.5205	0.6263	2	853	10168	2012.467925
society	-0.4623	-0.3445	3	362	1294	2008.419795
software	-0.7488	-0.1845	3	288	852	2011.491499
soil	0.0645	0.4795	2	1564	103246	2010.0138
soil carbon	0.3627	0.905	2	695	5918	2013.019417
soil moisture	0.0459	0.705	4	1026	14724	2011.120729
soil organic carbon	0.4392	0.597	2	898	10950	2014.01626
soil organic matter	0.9754	0.5551	2	681	5854	2011.209459
soil properties	-0.0308	0.4773	2	784	6274	2012.221429
soil respiration	0.3568	0.8474	2	501	2870	2010.590476
soil temperature	-0.5458	0.7914	4	1126	21436	2010.662857
solar radiation	-0.2376	0.2363	4	364	1614	2009.055833
solifluction	0.1433	-0.8529	1	300	990	2007.692771
solution	0.047	-0.3831	1	881	7746	2008.161376
som	1.0468	0.554	2	505	3454	2012.532189
sound	-0.4905	-0.5609	3	167	418	2007.411115
source	0.1923	0.3264	2	1327	26398	2008.933035
source areas	-0.968	0.1852	4	307	1184	2007.934132
source region	-1.0329	0.7045	4	229	904	2008.219745
south	-0.1311	-0.212	1	572	3176	2007.747219
southern boundary	-0.7312	-0.1809	4	220	678	2006.286624
southwest	0.3586	0.2283	2	186	466	2008.084584
space	-0.4773	-0.1045	3	586	2976	2009.527303
span	0.0347	-0.9343	1	215	652	2008.666667
sparse	0.0238	0.1063	1	251	746	2009.608974
spatial	-0.2773	0.219	3	760	6148	2009.53617
spatial distribution	-0.5076	0.1924	3	807	6870	2010.361231
spatial extent	0.0204	-0.6355	1	353	1224	2011.278351
spatial heterogeneity	-0.1083	0.8747	2	317	1314	2011.909091
spatial patterns	-0.5969	-0.1816	3	557	3028	2010.619556
spatial resolution	-0.7146	-0.2344	3	471	2054	2010.654237
spatial scales	-0.8364	0.5108	3	426	1886	2009.793421
spatial variability	-0.3928	0.4575	3	593	3456	2009.941935
spatial variation	-0.1219	0.4102	2	635	3954	2009.989535
species	0.6617	0.2453	2	773	5540	2008.521336
species composition	0.8232	0.5834	2	170	508	2007.678414
species richness	0.3495	0.5422	2	181	552	2010.025611
spectra	0.9668	0.0411	2	271	864	2007.31392
spectral	0.4893	0.0037	2	211	624	2008.296703
spectrometry	0.9734	0.1134	2	301	1014	2008.95
spectroradiometer	-1.4051	-0.0225	3	162	496	2012.221622
spectroscopy	0.9178	0.3333	2	392	1612	2008.882646
spectrum	-0.1349	-0.1779	3	238	658	2007.745108
speed	-0.9363	0.299	4	344	1272	2008.86489
sphagnum	0.8234	-0.015	1	371	1418	2008.697595
spitsbergen	0.0294	-0.0248	4	241	778	2008.405823
spots	0.2759	0.3993	2	421	1702	2009.61157
spread	-0.217	0.7491	4	275	942	2008.634921
spring	-0.1396	0.1704	4	983	11224	2008.097068
spruce	0.5076	-0.2521	1	571	3670	2007.055077
sr	0.9697	0.0534	2	196	556	2007.272868
ssm/i	-1.2518	0.2429	3	158	460	2004.868805
st	-0.4595	0.8918	4	162	484	2007.705882
stability	0.2441	0.1792	2	982	10212	2009.500887
stable isotopes	0.762	-0.67	1	502	2812	2010.986373
stage	0.6679	-0.1575	1	880	7400	2008.259718
standard	-0.5976	0.4075	3	391	1540	2008.650912
standard deviation	-0.7231	0.2396	3	393	1484	2009.368356
state	-0.1839	0.1724	3	1095	12474	2009.742678
stations	-1.0526	0.1505	4	708	6564	2007.983598
statistical analyses	0.3027	0.5679	2	155	392	2010.479769
statistical analysis	-0.7207	0.5243	3	211	632	2009.976139
statistical model	-1.0161	-0.4278	3	191	606	2009.650307
statistics	-0.6193	-0.065	3	520	2620	2009.312095
status	-0.3794	-0.0092	3	599	3066	2009.341864
steppe	0.0991	0.9488	2	478	3300	2010.29052
steps	-0.5874	-0.1841	3	303	958	2009.019451
stock	0.5468	0.5069	2	1048	14142	2007.807479
stoichiometry	1.1894	0.5387	2	168	460	2011.030568
storage	0.3101	0.103	1	1090	15086	2010.328125
store	1.0225	-0.0475	2	413	1742	2011.108911
storm	0.1829	-0.5259	1	288	904	2008.742366
strategies	-0.4944	0.0239	3	627	3508	2010.305877
stratification	0.3897	0.4456	2	354	1332	2009.44012
stratigraphy	-0.0893	-0.8761	1	367	1296	2007.119691
stream	0.3333	-0.7611	1	768	6176	2008.836139
streamflow	-0.2772	-0.802	1	447	2620	2011.25
strength	-0.1855	0.2329	3	687	4300	2009.266467
stress	0.5845	0.6305	2	345	1256	2009.003348
structure	0.2986	0.2386	2	1105	12648	2008.655706
subarctic	0.3558	-0.4946	1	662	3930	2009.71978
subsidence	0.0399	-0.5588	1	893	8938	2007.462963
substrate	0.6296	0.2685	2	705	4544	2008.452754
subsurface	-0.3289	-0.4703	1	1096	15270	2009.927347
succession	0.6509	-0.0386	1	542	3206	2008.154965
sugars	1.2341	0.475	2	209	718	2009.507979
suitability	-0.3803	0.066	3	293	906	2011.117773
sulfate	0.8666	0.1683	2	209	570	2007.17354
summer	-0.0633	-0.0027	1	1336	27438	2008.716639
summer precipitation	0.0163	-0.903	1	231	772	2009.947059
summer season	-0.5299	0.7322	4	235	704	2009.599483
summer temperatures	0.1054	-0.605	1	280	860	2008.977369
summertime	-0.6006	0.5943	3	200	570	2009.23617
supply	0.3074	-0.31	1	595	2976	2008.462921
support	-0.2875	-0.1059	3	678	3314	2009.291409
suppression	0.7486	0.6901	2	196	578	2009.225728
surface	-0.2601	0.0936	4	1553	79744	2008.863385
surface air temperature	-1.0087	0.6437	4	277	1086	2011.034003
surface albedo	-0.6958	0.7858	4	285	1038	2009.227533
surface area	0.2031	-0.6524	1	463	2296	2007.638484
surface conditions	-1.0833	-0.4338	3	218	764	2009.117284
surface elevation	-0.1271	-0.3621	1	224	646	2009.676871
surface energy balance	-1.2983	0.5563	4	399	2404	2009.363265
surface layer	-0.6605	0.9624	4	241	860	2007.284439
surface sediments	0.9099	-0.3933	1	177	460	2007.793522
surface temperature	-1.0864	0.2725	4	562	3338	2009.023148
surface waters	0.1581	-0.5439	1	772	6018	2008.120883
survey	-0.1812	-0.4958	3	931	8750	2009.037248
susceptibility	0.3997	-0.3023	1	364	1420	2008.427194
sustainability	-0.6708	-0.0728	3	254	742	2012.850794
svalbard	0.1208	-0.0903	4	513	2574	2009.557134
sweden	0.6727	0.1503	2	559	3660	2007.514793
synthesis	-0.054	0.0658	3	522	2640	2009.662722
synthetic	-0.7929	-0.6936	3	460	2522	2009.089404
synthetic aperture radar	-0.8296	-0.5968	3	377	1806	2009.032432
system	-0.425	0.2493	4	1239	21046	2009.608581
system models	-0.3308	0.9938	4	459	2328	2015.404444
table	0.117	-0.2781	1	880	8540	2008.675978
taiga	-0.1016	-0.4469	1	397	1504	2008.626959
taxonomy	0.5222	0.3833	2	177	492	2009.709079
techniques	-0.1643	-0.2336	3	944	8876	2007.972333
technology	-0.5202	-0.0794	3	458	1886	2011.429895
temperate	0.6507	0.1504	2	365	1368	2008.513385
temperature	-0.3825	0.3312	4	1545	90504	2008.94464
temperature changes	-0.5884	0.17	3	255	802	2008.59375
temperature data	-1.3693	0.3389	3	263	1076	2008.432653
temperature gradient	-1.2307	0.4273	4	236	872	2009.025424
temperature increase	0.3119	1.0368	2	242	816	2009.516234
temperature measurements	-0.6755	-0.2386	3	214	674	2007.553459
temperature profiles	-1.1514	0.2759	4	178	520	2006.951852
temperature sensitivity	0.791	1.0307	2	387	2162	2011.082803
temporal	0.4492	0.2271	2	316	1044	2008.152526
temporal changes	-0.9499	0.2502	4	253	766	2009.507895
temporal evolution	0.5846	-0.5716	1	200	562	2010.339109
temporal patterns	0.3627	-0.3685	1	236	688	2009.576433
temporal resolution	-0.5606	-0.5447	3	174	486	2010.931953
temporal variability	0.3663	-0.0547	1	454	1876	2009.54638
temporal variations	-0.2968	0.654	2	391	1712	2008.891602
terms	-0.0456	-0.0605	3	906	6626	2008.587412
terraces	0.1308	-0.7381	1	211	714	2007.868421
terrain	-0.052	-0.6015	1	1113	14528	2009.112619
terrestrial	-0.3979	0.4821	3	546	2872	2008.824144
terrestrial ecosystems	0.3002	0.8538	2	416	1938	2011.165254
territories	0.1037	-0.7937	1	899	9496	2007.423737
texture	0.1033	-0.0528	4	682	4746	2007.458888
thaw	0.2864	0.0816	2	1525	66426	2011.976068
theory	-0.015	0.2318	2	306	1028	2008.181946
thermal	-0.6486	0.0842	4	1011	12956	2009.266307
thermal conductivity	-0.462	0.5396	4	545	3536	2010.515464
thermal regime	-0.9545	-0.3905	4	636	5012	2010.067485
thermal stability	0.0029	0.6477	2	185	580	2009.636943
thermodynamics	-0.6082	0.7668	4	220	758	2008.389098
thermokarst	0.5285	-0.4974	1	1199	20318	2012.966234
thermokarst lakes	0.4552	-0.4634	1	955	10048	2013.237288
theta	-0.7194	0.9462	4	193	694	2006.435045
thickness	-0.7261	0.0133	4	1303	30940	2008.754418
thinning	-0.1864	-0.4935	1	195	526	2009.590299
threat	0.0261	0.2175	3	231	650	2012.027911
threshold	-0.3594	-0.3107	3	647	3630	2010.539227
ti	0.2334	0.6314	2	138	428	2008.57781
tibet	-1.1809	0.3354	4	271	1206	2010.363958
tibetan plateau	-0.5793	0.7716	4	493	3124	2012.664516
till	0.8171	-0.4112	1	188	526	2006.793544
time	-0.1546	-0.1646	1	1441	38022	2008.831798
time scales	-0.7375	0.1988	4	239	794	2008.537809
time series	-0.8561	-0.2933	3	733	5656	2009.734317
timescales	0.0242	0.4453	2	541	2728	2010.244177
tm	-0.6759	-0.6355	3	338	1348	2007.895425
tn	0.8745	0.333	2	386	2156	2008.677778
toc	1.0601	-0.2636	1	340	1258	2009.830579
tomography	-0.3923	-0.6151	3	372	1612	2011.068106
tools	-0.3876	-0.4703	3	437	1768	2011.918196
topography	-0.0897	-0.3448	1	918	8342	2008.703566
total number	-0.2673	-0.3321	3	199	612	2008.215054
total organic carbon	0.9837	-0.1344	1	393	1512	2010.16763
tower	-0.2801	0.7663	2	406	1988	2010.390476
tp	-0.426	0.7412	4	429	2110	2013.646825
trace	0.5022	-0.111	1	526	2468	2007.773067
trace gases	0.2854	0.5543	2	171	494	2005.803774
tracer	0.1817	-0.8752	1	378	1710	2007.33904
track	0.2968	-0.7701	1	272	876	2008.851477
traditional	-0.5068	0.1451	3	206	512	2009.44557
training	-0.8314	-0.1367	3	178	476	2011.13913
trajectories	0.3944	0.0973	1	660	3822	2008.784052
transect	0.2054	-0.0793	1	836	6442	2007.990277
transfer	-0.7241	-0.0997	4	820	8162	2008.40464
transformation	0.666	0.0804	2	761	5054	2009.214985
transient	-0.5001	-0.1166	4	493	2514	2009.22961
transition	0.2352	-0.1359	1	1032	9994	2009.289721
transition zone	0.63	-0.0872	1	279	862	2009.219331
transmission	-0.435	-0.5266	1	195	582	2008.441938
transport	0.1613	-0.3244	1	1023	11348	2008.638472
traps	1.0773	-0.0945	2	253	832	2007.254043
travel	-0.2208	-0.5462	4	173	482	2008.209898
treatment	0.4201	0.8813	2	597	4062	2008.987517
tree line	0.0778	-0.8458	1	241	750	2008.50625
treeline	-0.4022	-0.5694	3	293	1092	2007.675115
trees	-0.0297	-0.3187	1	608	3726	2009.293127
trends	-0.4341	0.0758	4	1249	23918	2009.691924
tributaries	0.5171	-1.0542	1	171	524	2008.939024
tropics	-0.5441	0.6464	4	167	464	2009.002973
trough	0.2754	-0.0256	1	720	4418	2008.165586
tundra	0.4167	0.3031	2	1364	31402	2009.070476
tundra ecosystems	0.5982	0.9366	2	441	2502	2011.284091
tundra vegetation	0.3382	-0.5334	1	193	514	2010.853933
tunnel	0.4837	-0.1366	1	150	410	2008.489933
turbidity	0.1764	-0.9413	1	167	450	2006.591633
turbulence	-0.3367	0.6319	2	149	412	2008.098326
turnover	0.5671	0.7609	2	490	2776	2008.839506
tussock	0.6867	0.6728	2	322	1200	2006.0875
twentieth century	-0.974	0.088	4	185	526	2010.49537
types	0.0226	0.2341	3	1265	20474	2008.677962
uk	-0.661	1.1456	4	233	924	2008.548159
uncertainty	-0.4365	0.4561	3	1109	15588	2011.023214
unconformity	0.6783	-0.7878	1	296	1062	2006.891266
university	-0.3303	-0.183	1	390	1400	2007.852518
upland	0.4331	-0.4124	1	709	4990	2008.381857
uplift	-0.1304	-0.9964	1	220	672	2006.856502
uptake	0.5095	0.8924	2	593	4510	2008.324314
usa	0.4542	0.0101	2	702	4700	2008.230569
utilization	0.1888	0.1253	2	478	2000	2009.166837
validation	-0.9855	0.1952	3	679	4948	2010.014759
valley	-0.2037	-0.6931	1	756	5564	2008.373746
values	-0.0782	0.3332	3	1301	22018	2008.134938
variability	-0.2065	0.1081	3	1367	32076	2009.910572
variance	-0.1572	0.8335	2	394	1590	2008.262238
variations	-0.2239	0.1838	4	1356	31406	2008.23722
vascular	0.5967	0.9033	2	194	526	2008.657068
vascular plants	0.4838	1.0582	2	173	486	2009.185446
vector	-0.3078	-0.5494	3	288	928	2009.067811
vegetation	0.1047	0.2428	5	1427	40596	2009.373552
vegetation changes	0.3133	0.2529	2	211	610	2010.385417
vegetation dynamics	0.7174	0.4599	2	293	996	2012.555556
vegetation types	0.1937	0.7208	2	460	2460	2009.833948
veins	0.7025	-0.925	1	178	544	2006.863344
velocity	-0.5572	-0.2664	3	455	1932	2008.229763
verification	-1.0913	-0.3252	3	267	878	2010.208038
vertical	0.4452	0.0799	2	294	1006	2006.365209
vertical distribution	0.4124	0.0724	1	417	1868	2007.890774
vertical profiles	0.0276	0.704	2	307	1050	2007.685761
volume	-0.1028	-0.7239	1	835	6966	2008.390878
vulnerability	0.1956	0.2758	3	801	6102	2012.434676
warm period	0.6217	-0.5089	1	185	472	2009.606838
warming	0.0708	0.3598	4	1479	49790	2011.01791
warmth	-0.0217	0.2756	1	188	528	2009.851931
water	0.0619	-0.1598	1	1545	73282	2008.522927
water availability	-0.106	0.1046	3	241	746	2010.844898
water balance	0.0981	-0.4384	1	539	3232	2009.254717
water bodies	-0.4287	-0.5864	3	614	3836	2010.393162
water chemistry	0.9761	-0.4761	1	386	1698	2008.41573
water column	1.0476	0.1121	2	407	2076	2007.355227
water content	-0.2846	0.3637	4	660	4284	2008.305668
water depth	-0.1427	-0.9305	1	274	1004	2007.9
water flow	-0.263	-0.6205	4	342	1464	2008.849765
water level	0.2308	-0.6342	1	476	2122	2008.961538
water quality	0.2415	-1.0459	1	221	668	2010.330144
water resources	-1.0684	0.007	4	336	1352	2013.543269
water samples	0.9986	-0.437	1	219	604	2009.050998
water table	0.4725	0.9486	2	343	1488	2007.419689
water temperature	0.5466	-0.328	1	288	1008	2008.738971
water vapor	-0.8717	-0.4909	4	152	444	2007.552846
watersheds	0.2048	-0.5863	1	763	6246	2010.799687
wave	-0.6593	-0.3718	3	413	1624	2008.774981
weather	-0.3776	0.0561	4	815	5864	2009.837145
weather conditions	-0.2786	0.8188	5	201	604	2010.590909
web	0.6362	0.0675	1	160	418	2010.420063
weight	0.7941	0.2041	2	289	852	2006.661831
well	-0.8267	-0.6482	3	240	724	2008.243446
wetlands	0.0759	0.1033	1	1110	15384	2009.706852
wetness	-0.6553	0.0446	3	477	2202	2010.75
wildfire	0.3054	0.4419	5	539	3590	2013.150602
wildlife	0.0066	-0.5818	1	426	1828	2011.223022
wind	-0.4692	0.0307	4	587	3088	2008.553573
winter	-0.3322	-0.1237	4	1199	22360	2008.309773
winter precipitation	0.3248	-0.6402	1	304	1106	2010.462094
winter season	-0.1876	1.0674	2	159	460	2009.407595
winter temperatures	0.2018	-0.9813	1	162	444	2008.816038
wintertime	-0.4583	0.6409	4	224	678	2009.628342
wood	0.4506	-0.4501	1	260	696	2008.080058
work	0.1373	-0.1506	1	823	5784	2010.485608
world	-0.4204	0.4022	3	712	4742	2009.680768
x-ray	0.9874	0.2777	2	187	518	2009.533047
yakutia	0.339	-0.5085	1	528	3038	2010.379464
yangtze	-0.9003	0.5003	4	309	1324	2012.048583
yellow	-1.0696	0.321	4	446	3214	2012.707006
yield	0.6374	-0.2544	1	335	1166	2007.793478
young	-0.002	-0.3308	1	172	416	2008.610592
yukon	0.1529	-0.7245	1	902	8684	2008.592034
yukon territory	0.2155	-0.8611	1	400	1708	2006.045627
zonation	-0.8991	0.3023	4	286	1076	2005.66537
zone	-0.1884	-0.3386	1	1298	24486	2007.975076
