id	x	y	cluster	weight<Links>	weight<Total link strength>	score<Avg year>
field	-0.3832	-0.1643	1	1360	29642	2008.149599
field data	-0.8986	-0.2447	1	501	2536	2008.705882
field experiment	-0.1865	0.3507	1	233	692	2007.60251
field measurements	-0.7243	-0.3232	1	584	3446	2009.733042
field observations	-0.2252	-0.2101	1	706	5014	2009.606725
field studies	0.243	-0.6702	2	350	1348	2007.448052
fire	0.3419	-0.1128	2	802	6876	2009.826617
fish	0.0849	-0.9086	1	238	748	2007.742843
fixation	0.672	0.4077	3	187	520	2009.097444
flight	-0.7771	0.0409	1	169	460	2007.375
flood	-0.0488	-0.2935	1	705	4184	2008.873819
floodplain	0.4401	-0.4981	2	442	1892	2009.02381
flow	-0.1813	-0.7378	4	1033	14442	2008.227829
fluctuations	-0.068	-0.2767	2	607	3070	2007.651355
fluid	-0.4236	-0.7594	4	184	522	2008.294565
fluorescence	0.9692	0.2854	3	207	532	2008.645305
fluvial	0.8226	-0.7513	2	203	608	2009.005
flux	0.031	0.6274	3	1324	33020	2008.597609
focus	-0.3982	-0.0695	1	554	2756	2011.577425
food	0.8389	-0.4408	3	265	988	2008.346694
foothills	0.3242	-0.2871	2	408	1914	2005.243243
footprint	-0.2642	0.6588	1	367	1566	2010.881764
force	-0.4492	-0.5908	4	260	792	2008.698212
forcing	-0.7022	0.7379	4	769	7302	2009.808603
forecasts	-1.049	0.438	4	436	2196	2011.270248
forest	0.277	-0.0103	2	985	11690	2009.036828
formation	0.5937	-0.233	2	1164	15178	2008.321264
fossil	0.6009	-0.0828	2	344	1146	2008.55551
foundation	-0.5299	0.2807	1	427	1682	2010.923077
fourier	0.8772	0.2103	3	261	776	2008.68
fraction	0.5672	0.4403	3	964	10022	2008.456562
fragments	0.2994	-0.2321	2	272	774	2008.17335
framework	-0.2205	0.2568	1	685	4092	2011.28923
freeze-thaw	-1.1211	0.6203	4	389	1992	2011.765823
freeze-thaw cycles	-0.7426	-0.2994	4	337	1538	2011.156425
freeze-up	0.3653	0.2367	3	331	1174	2009.512195
freezing	-0.7314	0.066	4	1093	16234	2008.624187
frequency	0.048	-0.2953	2	800	5288	2008.248973
freshwater	0.3635	-0.196	1	746	5148	2009.714453
freshwater ecosystems	0.3425	-0.3828	1	310	998	2011.675159
front	-0.7703	-0.531	4	457	2498	2007.825421
frost	-0.383	-0.2749	4	869	8220	2008.151163
frozen	-0.5327	0.2273	4	686	4448	2009.632275
frozen ground	-0.8373	0.1471	4	968	11690	2009.969977
frozen soil	-0.5221	0.52	4	830	7268	2011.220109
fuel	-0.201	0.2927	1	205	676	2009.266599
function	-0.0389	0.3067	1	853	6796	2008.530959
fusion	-0.7249	-0.3388	1	280	822	2008.521036
future	-0.2144	0.1255	1	1045	11242	2011.886201
future climate	0.0329	0.8278	4	662	4634	2012.298684
future research	-0.9853	0.0116	1	143	358	2011.822917
gap	-0.3628	-0.0251	1	707	4212	2011.364048
gas	0.4955	0.4027	3	1145	16670	2009.18628
gases	0.7211	0.5113	3	803	7208	2008.364299
gcm	-1.017	0.4133	4	347	1544	2006.636275
gene	1.2472	0.6745	3	362	2164	2011.22908
general circulation model	-0.7687	-0.0253	4	281	1066	2008.289072
generation	-0.2449	-0.6494	4	664	4274	2009.018917
genesis	0.2366	-0.3187	2	318	1056	2008.06422
geochemistry	0.8609	-0.3856	2	541	2652	2008.657811
geographic	-0.0591	0.7939	1	154	376	2008.298551
geology	-0.0384	-0.4921	1	449	1846	2008.706341
geometry	-0.3834	-0.6727	1	433	2012	2008.870779
geomorphology	0.2069	-0.6167	2	558	2990	2010.528977
geophysical	-0.6031	-0.6529	1	484	2462	2008.193421
gis	-0.5527	-0.1666	1	451	2048	2010.110721
glacial	0.3442	-0.0374	4	352	1446	2009.051526
glacial maximum	0.2723	0.1253	4	278	998	2010.369629
glacial period	0.5487	-0.3002	2	184	494	2008.592528
glaciation	0.3593	-0.6226	2	125	314	2007.663006
glacier	-0.2734	-0.3861	1	590	2936	2009.876697
glaciolacustrine	0.4448	-0.8373	2	143	392	2007.56701
global	-0.8934	0.2897	1	670	4146	2010.049364
global carbon cycle	0.5092	0.3867	3	452	1988	2011.111111
global change	0.1128	-0.2205	2	144	372	2008.177778
global climate	-0.275	0.5704	4	642	4036	2010.399116
global climate models	-0.8501	0.7506	4	418	2062	2011.371941
global scale	-0.2449	0.2599	1	319	1026	2010.563923
global warming	-0.6202	0.2599	4	299	1054	2011.050467
globe	-0.8627	0.0111	1	205	590	2010.753165
government	-0.5031	-0.3984	1	252	666	2012.723951
gpr	-0.7106	-0.6437	1	521	3454	2011.732203
gps	-0.609	-0.7419	1	186	548	2011.397634
gradient	0.1079	0.0646	2	1127	13916	2008.605746
grain	0.8168	-0.4115	2	486	2142	2008.961122
grass	0.7656	0.1299	2	236	680	2008.05644
grassland	-0.0241	0.629	3	696	5266	2010.189441
gravel	0.4068	-0.2146	2	405	1522	2007.15674
gravity	-0.8468	0.1965	4	184	506	2008.659201
grazing	0.2705	0.6837	3	188	544	2006.518367
greenhouse	0.6085	0.6	3	1105	16158	2010.141546
greenhouse gas	0.7015	0.5458	3	424	2006	2011.881188
greenhouse gas emissions	0.6395	0.6531	3	538	2726	2013.902597
greenhouse gases	0.7097	0.6385	3	689	5400	2010.01027
greenland	0.2724	0.2994	3	621	3640	2008.04131
grid	-0.7143	0.347	1	546	3196	2008.514164
ground ice	0.2499	-0.799	2	842	7898	2010.14557
ground surface	-0.8717	-0.2773	4	774	6896	2009.154412
ground temperature	-0.9754	-0.2096	4	921	12080	2011.059633
ground-based	-1.2348	-0.2625	1	181	482	2004.950739
groundwater	-0.0322	-0.5739	4	904	10182	2010.450902
group	0.4426	0.4853	3	360	1178	2007.95978
growing	0.3365	0.7692	3	299	1204	2008.656915
growth	0.2837	-0.0613	2	1050	11170	2007.964687
h-2	0.71	-0.2401	3	299	1048	2009.9319
habitat	0.3578	-0.2511	2	683	4410	2009.660618
hand	-0.5271	0.4528	4	354	1212	2008.390663
hazard	-0.9259	-0.0188	1	291	1028	2012.14876
head	0.2154	-0.9393	2	228	652	2007.610218
headwater	-0.0259	-0.6044	4	368	1682	2010.967949
health	-0.1391	-0.46	1	183	496	2011.42961
heat	-0.8615	0.1856	4	1192	25274	2008.894185
heat flow	-0.7022	-0.7235	4	189	578	2007.594595
heat flux	-0.9796	0.3931	4	397	2046	2008.44591
heat transport	-0.9458	-0.356	4	289	1390	2010.233533
heath	0.8427	0.8604	3	156	440	2007.240099
heave	0.1229	-0.3582	2	439	2000	2008.864583
height	-0.2636	-0.1467	2	603	2916	2008.844619
hemisphere	-0.6778	0.4646	4	634	4284	2009.014397
heterogeneity	-0.0234	0.4833	3	864	7592	2010.395911
high arctic	0.2703	-0.2088	4	144	362	2007.091176
high latitudes	-0.1552	0.3621	4	902	8170	2008.289567
high northern latitudes	-0.2305	0.6364	5	595	3488	2009.318267
high spatial resolution	-0.7258	-0.5394	1	388	1694	2011.610092
high-frequency	-0.6299	-0.5658	1	328	1044	2009.040142
high-latitude regions	-0.201	0.249	4	380	1258	2011.291209
high-resolution	-0.4229	-0.4026	1	940	8694	2010.248214
highway	-0.9039	-0.2005	1	478	2608	2011.645933
hills	0.5954	-0.3307	3	146	364	2005.973301
historical	-0.7288	-0.2735	1	403	1620	2009.214912
history	0.545	-0.5701	2	596	3512	2008.523128
holocene	0.7311	-0.549	2	809	7714	2008.578947
homogeneity	0.2928	0.3219	3	164	414	2007.956912
horizon	0.7118	0.3199	3	604	3486	2008.766626
host	0.5359	-0.3426	2	184	464	2009.32804
hot spots	0.3379	0.5743	3	260	884	2010.659218
hotspot	0.4486	0.4955	3	312	1020	2011.734551
hudson	0.5071	-0.6859	2	437	2024	2006.643807
human activities	-0.4949	0.1199	1	455	2050	2011.12845
humans	0.1238	-0.6066	2	243	814	2010.156837
humidity	-0.7912	0.2155	1	173	498	2009.347264
hummocks	0.8665	0.0149	2	289	1114	2007.175758
hydrocarbons	0.198	-0.2823	1	186	496	2007.995356
hydrogen	1.1097	-0.1427	3	184	510	2008.430582
hydrological cycle	0.4283	-0.5902	4	272	944	2010.619048
hydrological processes	-0.4991	-0.5229	4	593	4408	2013.13125
hydrology	-0.1716	-0.1831	2	1209	19464	2010.90501
hydrothermal	-1.1829	0.5046	4	249	996	2009.358896
hypotheses	0.1803	-0.1409	2	325	1076	2009.144207
hypothesis	0.1387	-0.2383	5	495	2180	2008.194871
hysteresis	-0.2002	0.7563	4	169	464	2008.317895
ice	0.1207	-0.5555	2	1422	37706	2008.860178
ice age	0.7125	-0.1936	2	257	880	2008.966337
ice conditions	-0.4768	-0.8518	1	167	476	2010.267606
ice sheet	-0.3964	-0.3186	1	247	750	2008.394118
ice thickness	-0.3887	-0.927	1	270	966	2009.211783
identification	-0.2451	-0.5063	1	511	2190	2009.939059
imagery	-0.3856	-0.735	1	873	9380	2010.027404
images	-0.5529	-0.6575	1	961	11528	2009.851773
impact	-0.1813	0.0914	4	1443	37902	2011.1545
implementation	-0.8383	0.3161	1	385	1476	2012.128733
implications	0.3083	0.0106	3	1052	11814	2008.957655
improvement	-0.899	0.5863	4	602	3890	2010.609009
incidence	-0.8429	-0.6757	1	234	682	2007.699477
inclusion	-0.4816	0.2819	4	451	1882	2008.715721
incorporation	0.5968	0.1207	3	377	1202	2007.639228
increment	-0.1714	0.525	4	254	880	2008.184071
incubation	1.1638	0.7505	3	580	5052	2007.891648
index	-0.6321	0.4935	4	934	10266	2009.733438
indices	-0.2457	0.0787	1	1031	10930	2009.479934
individuals	0.2154	-0.8714	2	205	578	2008.750418
industry	-0.0943	-0.6639	1	155	470	2011.629501
inertia	-0.8167	1.1629	4	149	446	2008.902439
inference	-0.6475	-0.6529	1	173	446	2010.406107
infiltration	-0.446	-0.1853	4	572	3840	2009.361111
inflow	0.4297	-0.6219	2	288	924	2008.946292
influence	0.1114	0.1706	3	1277	21034	2009.717142
information	-0.3547	-0.2797	1	1107	12676	2009.67229
infrastructure	-0.6589	-0.4167	1	734	6062	2013.719864
inhibition	0.8451	0.9805	3	190	550	2008.537199
initial conditions	-0.7666	0.0652	1	193	552	2009.632653
initiation	0.2092	-0.8398	2	580	3250	2008.403696
inland	-0.3151	0.0366	1	515	2436	2008.910801
inorganic carbon	1.159	-0.1374	3	249	882	2009.536776
inorganic nitrogen	1.121	-0.1236	3	253	778	2007.712821
insar	-1.0976	-0.6266	1	233	1046	2011.974684
insight	0.5223	-0.2762	2	512	2026	2011.173112
insolation	0.3137	-0.6173	2	204	512	2009.002281
instability	-0.3629	-0.4785	2	345	1204	2008.089958
instrument	-0.6579	-0.1386	1	563	2698	2008.390639
insulation	-1.015	0.5781	4	446	2670	2009.309609
integration	-0.2714	0.254	1	557	2676	2009.269083
integrity	-0.5702	0.1338	1	219	634	2010.036364
intensification	0.4373	-0.7155	2	263	916	2009.809342
intensity	-0.1373	-0.4119	1	676	3770	2008.970237
inter-annual variability	-0.0037	-0.6434	2	201	590	2011.49187
interactions	0.2026	0.3767	3	1105	14048	2009.581424
interannual	-0.0368	0.4902	4	269	942	2007.764706
interannual variability	-0.079	-0.0268	1	314	1096	2009.34307
interannual variations	-0.509	0.6371	4	364	1536	2009.136035
intercomparison	-0.9079	0.7655	4	497	3426	2012.078383
interests	-0.7603	-0.0978	1	101	268	2010.881919
interface	-0.1402	-0.1217	1	621	2980	2008.784137
interior	0.5601	-0.2423	2	607	3444	2008.54476
intermediate	0.0683	0.0883	4	194	522	2007.526971
internal structure	-0.3563	-0.8669	2	133	376	2010.208835
international	-0.797	-0.0808	1	401	1742	2009.154964
interpolation	-0.7739	0.1479	1	244	742	2009.545906
interpretation	-0.2477	-0.7047	1	586	2976	2007.927664
introduction	0.2898	-0.292	2	154	390	2009.308432
inundation	-0.3562	-0.2963	1	431	1994	2010.050691
inventory	0.4525	-0.0502	2	583	3076	2010.281274
inversion	-0.2701	0.351	1	499	2482	2008.510833
ion	0.8682	-0.3927	3	552	3084	2007.645552
ipcc	-0.3744	0.9578	4	299	1150	2010.65261
ipy	-0.7634	-0.16	1	133	414	2011.458065
iron	1.0701	0.5922	3	407	1936	2009.213959
island	0.3016	-0.5459	2	845	7318	2007.713057
isotherm	-0.7379	0.3869	4	194	598	2006.881579
isotope	0.8361	-0.4508	2	874	9422	2009.3991
isotopic composition	0.7013	-0.6165	2	298	1096	2008.662021
isotopic data	0.5906	-0.761	2	184	500	2007.157895
john	-0.1519	-0.6576	2	1116	15694	2007.984218
joint	-0.825	1.0949	4	199	682	2008.422145
kangerlussuaq	-0.2345	0.4224	1	194	544	2009.850515
key	-0.7411	0.3017	1	365	1404	2010.680262
knowledge	0.067	-0.0373	1	891	7074	2011.311559
kolyma	0.2508	-0.2012	2	383	1432	2009.145161
l-band	-0.8434	-0.6061	1	259	1002	2012.949721
labile	1.1623	0.8038	3	297	1166	2009.943396
laboratory	0.4848	0.2934	3	731	4952	2007.465259
laboratory experiments	-0.4734	0.4127	1	216	614	2007.86255
labrador	-0.8486	-0.2442	4	139	414	2007.444614
lacustrine	0.9293	-0.6862	2	258	842	2007.772586
lag	-0.2161	0.7546	4	299	1076	2008.722821
lake	0.3391	-0.4173	2	1428	38412	2008.594336
lake ice	-0.4297	-0.5155	1	418	1964	2009.314286
lake level	0.5354	-0.8214	2	263	960	2008.85623
lake sediments	1.1117	-0.1258	3	380	1512	2009.00554
lake water	0.878	-0.4072	2	416	1828	2008.864629
land	-0.6065	0.39	4	1357	33998	2009.148895
land surface	-0.5787	0.2252	4	637	3958	2010.371841
land use	-0.3982	0.706	4	236	706	2011.696629
landforms	0.0136	-0.6671	2	766	5402	2009.879603
landsat	-0.4709	-0.6549	1	709	5934	2010.33532
landscape	0.321	-0.2093	2	1457	38678	2011.306963
landscape evolution	-0.0517	-1.1517	2	282	1014	2010.84507
landslides	0.2147	-0.8334	2	284	942	2012.366438
language	0.8761	-1e-04	3	484	2412	2016.599415
larch	0.5138	0.2527	2	368	1774	2011.157895
large	0.1752	0.5201	3	464	2140	2008.616924
large-scale	-0.2894	0.0847	1	365	1244	2008.937922
larix	0.8854	0.0674	2	256	886	2010.049383
laser	-0.6461	-0.0348	1	190	488	2009.589474
late	0.4465	-0.6353	2	363	1326	2007.284726
late holocene	0.772	-0.8067	2	160	468	2009.746114
late pleistocene	0.8154	-0.6761	2	242	778	2008.569307
late summer	0.1761	-0.7114	2	267	844	2008.352034
latent	-1.0602	0.3191	4	550	3922	2008.406082
latent heat	-0.9196	-0.3975	4	376	1742	2008.125475
latent heat flux	-1.055	0.7601	4	326	1602	2007.890244
lateral	-0.8598	-0.3999	4	206	622	2007.207447
latitude	-0.195	0.3727	4	762	5534	2007.895631
layer	-0.0156	0.3192	4	1529	65272	2008.050692
leaching	1.2306	-0.1091	3	195	544	2009.076046
lead	0.122	0.2447	4	498	2330	2008.141769
leaf	0.63	0.8916	3	170	458	2007.867001
learning	-0.6929	-0.4485	1	136	394	2013.029851
legacy	0.0603	-0.0266	1	282	906	2013.072351
lena	-0.1381	0.1465	4	668	4708	2009.526316
length	-0.3393	0.0426	1	547	2534	2007.902115
lenses	0.4882	-0.728	2	246	896	2006.774295
levels	0.2841	-0.0693	2	948	8738	2008.087057
lgm	-0.0843	0.2299	4	241	860	2009.82967
lichens	0.4404	0.6315	2	268	860	2007.849478
lidar	-0.7042	-0.721	1	436	2048	2009.528468
life	0.3221	-0.6549	2	268	758	2009.496831
light	0.2025	-0.0145	2	443	1742	2008.497181
lignin	1.2097	0.2524	3	203	630	2009.553333
likelihood	-0.6592	0.1828	1	222	622	2010.108475
limit	-0.2474	0.0873	1	1005	8956	2008.405998
limnology	0.8345	-0.4623	2	223	628	2007.823529
line	-0.3626	-0.2811	1	638	3642	2008.353935
lineages	0.9698	0.6431	3	181	540	2010.831599
linkage	0.3148	-0.363	2	270	772	2010.40874
links	0.0934	0.1854	3	430	1640	2010.597109
liquid water	-0.6059	-0.5146	4	364	1262	2009.581292
list	-0.1496	0.2068	1	154	384	2010.001938
literature	-0.182	-0.2905	1	527	2220	2009.415346
lithology	0.1839	-0.4611	2	266	864	2008.606112
litter	0.2195	0.6657	3	325	1228	2008.610169
living	0.0192	0.3537	2	186	480	2008.620596
loading	0.7744	-0.5665	3	269	930	2008.487434
local scale	-0.5451	0.0685	1	277	872	2010.141667
location	-0.1016	-0.3597	2	689	3932	2008.984732
loess	0.2613	-0.613	2	428	1634	2008.760956
long-term	-0.8508	-0.0739	1	189	514	2009.940375
long-term changes	-0.3943	0.2446	4	332	1132	2010.047945
long-term trends	-0.3241	-0.4119	1	283	934	2010.221667
longitude	-0.5981	-0.1939	1	243	794	2007.1875
loss	0.3131	0.3911	3	1190	18042	2009.572836
low temperatures	0.3528	0.6635	3	257	836	2008.069861
lowlands	0.324	-0.722	2	727	4956	2009.496957
mackenzie	-0.0865	-0.7609	2	660	4662	2007.76972
mackenzie delta	0.2275	-0.8857	2	433	2268	2007.710227
macrofossils	0.918	-0.4868	2	323	1308	2008.470803
magnitude	0.331	0.1889	3	1147	16480	2008.764211
maintenance	-0.1986	0.2721	1	388	1452	2008.36166
major ions	1.0477	-0.3414	3	269	922	2009.019355
management	-0.5339	-0.2699	1	698	4766	2011.487395
manipulation	0.2256	0.712	3	331	1308	2008.037037
manitoba	0.2818	-0.6449	2	167	446	2006.222222
map	-0.7851	-0.1646	1	997	12798	2009.260049
mapping	-0.5871	-0.431	1	887	8172	2009.719953
margin	0.0858	-0.5139	2	782	5746	2007.943292
marine	0.7262	-0.4617	2	556	2666	2009.464672
marine sediments	0.87	-0.6555	2	199	522	2009.211788
maritime	0.0037	-0.4647	2	218	578	2009.976892
markers	0.3402	0.1227	1	121	286	2010.075278
marsh	-0.0955	-0.2288	1	175	444	2007.551724
mass	0.257	-0.151	2	877	6848	2008.546102
mass balance	0.9077	-0.6682	2	170	448	2009.052377
materials	0.5922	-0.3934	2	686	3906	2009.392738
matrix	-0.2164	-0.5519	2	262	736	2008.834951
mats	0.4377	0.1275	3	363	1298	2008.356962
mature	0.5695	-0.3015	2	233	736	2007.037963
maximum	-0.0455	0.2073	4	860	6636	2008.02311
meadow	0.1099	0.8086	3	789	8150	2009.936809
mean	-0.5854	0.166	4	1086	14064	2008.418412
measurements	-0.3936	0.1136	1	1359	34432	2008.052338
mechanisms	0.2551	0.1015	3	1110	11530	2009.236736
media	-0.5605	-0.4136	1	211	566	2009.719376
melt	0.0972	-0.457	2	866	7184	2009.845955
meltwater	0.3306	-0.5616	2	379	1546	2009.245847
mercury	0.9796	-0.4356	2	137	340	2009.79449
mesh	-1.093	0.0448	1	182	546	2009.013699
metabolism	1.1854	0.7272	3	274	1110	2008.643756
metals	0.8907	0.2215	3	228	600	2008.289393
meteorological	-0.8069	0.4467	4	497	2538	2007.852068
meteorological conditions	-0.487	-0.3084	4	331	1136	2009.163205
meteorological data	-0.9145	0.191	4	409	1732	2009.253165
meteorological stations	-1.2678	0.163	4	354	1954	2012.078431
methane	0.6241	0.5759	3	1125	19972	2010.061798
methane emissions	0.1266	0.5978	3	544	3220	2011.465909
methanogenesis	1.153	0.5898	3	542	4120	2011.760181
method	-0.5571	-0.0746	1	1258	22002	2009.830294
methodology	-0.8894	-0.0857	1	453	1916	2011.295783
metrics	-0.6016	-0.1665	1	452	1766	2014.812392
mg	0.7321	0.1293	3	502	2598	2007.101832
mg2+	1.0417	-0.418	3	278	956	2007.827434
microbes	0.8969	0.7042	3	368	1636	2011.536273
microbial	1.0684	0.5946	3	470	2546	2010.626789
microbial activity	1.089	0.7046	3	329	1338	2010.190141
microbial biomass	1.2777	0.5727	3	201	698	2008.039823
microbial communities	1.28	0.6791	3	433	2938	2012.397872
microclimate	-0.2046	-0.7939	2	181	508	2008.851695
microorganisms	1.199	0.6039	3	345	1490	2010.505772
microwave	-1.229	-0.0663	1	340	1622	2008.54041
mid-holocene	0.6285	-0.4411	2	262	854	2010.212276
mid-latitudes	-0.5442	0.8269	4	161	422	2008.595624
migration	0.1134	-0.6175	2	564	2880	2008.7381
mineralogy	0.5989	-0.32	2	170	458	2008.116528
minerals	0.9591	0.2974	3	862	8314	2008.51401
minimum	-0.2089	-0.6179	2	403	1582	2007.387903
mining	-0.4109	-0.6477	1	129	300	2010.723278
mire	0.9589	-0.1604	2	284	976	2009.158416
mis	0.8191	-0.6003	2	171	522	2011.842334
mismatch	-0.7006	0.8674	1	143	398	2011.443769
mitigation	-0.5463	0.317	1	414	1814	2013.45799
mixing	0.5173	0.1431	3	507	2196	2008.011628
mixture	0.8442	0.2293	3	209	510	2008.223491
mn	0.948	-0.1681	3	185	496	2008.319085
mobility	0.899	-0.0797	3	456	2202	2009.179399
mode	-0.2293	-0.3869	1	622	3436	2009.290859
model	-0.4992	0.3704	4	1526	71910	2009.337703
model performance	-0.924	0.772	4	354	1466	2012.341463
model simulations	-0.3626	0.8359	4	391	1708	2010.372611
modeling	-0.6242	0.1188	4	1227	23084	2009.934739
moderate resolution imaging spectroradiometer	-1.4062	-0.008	1	162	496	2013.266272
modern	-0.845	-0.4766	4	148	390	2009.175637
modification	0.585	-0.0281	2	256	808	2007.905808
modis	-1.2733	0.189	1	398	2226	2013.329356
module	-0.5761	0.8383	4	352	1474	2011.313869
moisture	-0.1293	0.5388	4	1343	30538	2009.760344
moisture content	-0.1843	0.5471	4	410	1962	2009.142857
molecules	0.9481	0.5436	3	184	530	2008.557498
mongolia	-1.0565	0.0655	4	256	1042	2011.197183
monitoring	-0.6817	-0.2469	1	1107	15290	2010.807096
monsoon	-0.8626	0.7535	4	214	798	2010.687995
monte carlo	-0.4564	-0.1419	1	301	978	2009.492891
moraines	0.5777	-0.6111	2	235	684	2008.685455
morphology	0.3944	-0.5026	2	663	3824	2008.65515
morphometry	0.1933	-0.5227	1	308	1022	2010.227074
mosaic	0.0557	-0.4139	2	424	1798	2008.656347
moss	0.2473	0.4559	2	552	3104	2008.144966
mounds	0.6055	-0.256	2	488	2220	2008.832827
mountain permafrost	-1.1424	-0.3333	4	211	736	2010.403846
mountains	-0.505	-0.1724	1	898	9046	2008.872376
movement	-0.2315	-0.6384	4	713	5132	2008.271565
mud	0.5636	-0.3963	2	203	522	2007.33631
multimodel	-1.3449	0.6703	4	166	524	2013.652174
multivariate	0.1278	-0.3595	2	223	602	2009.5132
n-15	1.1171	0.2012	3	313	1150	2011.610183
n2o	0.9791	0.6162	3	321	1576	2006.084175
na	0.5947	-0.1755	2	194	502	2007.245098
na+	1.005	-0.5357	3	227	694	2007.513089
nasa	-1.0588	-0.0665	1	293	1040	2008.399776
national	-0.4346	-0.196	1	636	3516	2008.772338
national park	-0.1842	-0.7007	1	251	746	2009.008333
natural conditions	-1.1589	0.3705	1	153	430	2008.072626
nature	-0.1754	-0.4953	2	676	3546	2008.617072
ndvi	-0.6748	0.5885	1	443	2374	2012.252078
near-surface	-0.6366	-0.1398	4	678	5010	2010.043197
negative feedback	0.1571	-0.5626	2	169	440	2009.88961
nests	-0.7662	-0.8798	2	213	738	2007.605233
net	0.7495	0.8304	3	311	1182	2007.445437
net primary production	0.0065	1.12	3	287	1244	2009.877778
net radiation	-1.0264	0.4687	4	319	1410	2006.729592
network	-0.3912	-0.2848	1	954	9008	2010.903467
nitrate	1.0794	0.0618	3	236	678	2006.813953
nitrification	1.1648	0.1449	3	224	726	2009.959839
nitrogen	0.8978	0.2299	3	947	10096	2008.545217
nitrous oxide	1.3061	0.6188	3	149	512	2009.241379
nmr	1.076	0.4199	3	275	1028	2009.810345
no3-	0.9917	-0.2918	3	232	700	2006.729089
noaa	-0.8772	-0.0045	4	266	836	2007.517241
nonlinear	0.8627	0.3061	3	158	412	2009.752443
north	-0.1794	-0.0461	1	1172	15026	2008.467015
northern	-0.3632	0.2627	4	1027	11376	2008.895353
northern hemisphere	-0.5357	0.3274	4	386	1474	2006.369048
northern latitudes	0.3859	0.5216	3	346	1184	2010.133929
northern regions	-0.1178	-0.0245	4	392	1626	2010.215962
northwest	-0.0658	-0.6893	2	845	7852	2007.741751
northwestern	0.7355	-0.8193	2	168	448	2007.018809
norway	0.0881	0.367	4	282	952	2008.07857
npp	-0.2322	1.1119	4	296	1176	2011.442396
numerical	-0.9323	-0.1731	4	421	2102	2008.275796
numerical experiments	-0.9732	0.7496	4	305	1194	2008.379421
numerical model	-0.9179	-0.2793	4	590	3726	2009.402024
numerical simulations	-1.0175	-0.1731	4	374	1606	2010.703281
nunavik	0.1599	-0.369	2	298	1022	2011.628378
nunavut	0.4144	-0.5733	2	381	1730	2010.865177
nutrient availability	1.1491	0.6228	3	302	1122	2009.21
nutrient concentrations	1.0925	0.115	3	200	572	2008.081784
nutrients	0.8629	0.1361	3	801	6706	2008.853671
nwt	0.4402	-0.7606	2	450	2300	2003.894737
o-18	0.6991	-0.6781	2	472	2378	2010.996841
o-2	0.5747	0.5595	3	226	744	2008.08284
ob	-0.8736	0.8336	4	201	676	2007.588415
objective	0.5264	0.0687	3	601	3048	2010.084737
observational data	-0.7626	0.6765	4	326	1302	2009.774451
observations	-0.5028	0.0506	1	1387	34758	2008.908539
observatory	0.2429	0.1174	2	508	2602	2009.994463
oc	0.9161	-0.01	3	557	3300	2009.459627
occurrence	-0.0788	-0.3173	1	833	5830	2008.878622
ocean	-0.186	-0.0162	1	660	3452	2009.205801
offset	-0.8831	-0.3225	4	450	2444	2008.77455
oil	0.1076	-0.7384	2	397	1568	2008.786318
online	-0.0425	0.5354	1	129	354	2013.33125
onset	-0.443	-0.0735	4	559	2978	2008.982999
ontario	-0.7931	-0.8614	1	148	434	2007.53507
open water	-0.4385	-0.3217	1	322	1090	2007.546044
operation	-0.6421	0.0065	1	330	1104	2010.347293
optimization	-0.7159	0.1623	1	203	650	2011.222714
optimum	0.2966	-0.5852	2	157	392	2008.096154
order	-0.0142	0.0016	1	1145	13190	2008.447395
ordination	0.5451	0.2624	2	203	616	2007.978648
organic	0.8438	0.1241	3	756	5490	2009.631491
organic carbon	0.9785	0.1106	3	1024	13118	2009.755902
organic material	-0.2079	-0.1198	1	283	866	2006.635294
organic matter	0.9663	0.2343	3	869	8110	2009.596667
organisms	1.0682	0.3828	3	214	592	2009.456575
orientation	-0.5166	-0.4507	1	267	842	2007.578043
origin	0.6079	-0.4925	2	583	2754	2007.989853
oscillation	-0.4016	-0.5485	2	255	830	2009.592581
outcomes	0.7356	0.2539	3	198	522	2011.660682
outflow	0.1945	-1.028	2	152	400	2007.944625
overview	0.0541	0.1231	1	298	930	2009.462544
oxidation	1.1632	0.4226	3	505	3144	2008.769098
oxide	1.0249	0.4662	3	296	1072	2008.519737
oxygen	1.0648	0.1065	3	604	3804	2007.887371
pace	0.2205	0.734	3	169	432	2010.591093
pacific	-0.1344	-0.4858	2	291	940	2009.069612
pack	-0.3852	-0.1539	4	241	750	2006.469572
paleoclimate	0.2974	-0.4647	2	283	982	2010.143169
panel	-0.3264	0.8496	4	252	998	2010.594747
parameterization	-0.8361	0.6812	4	611	4466	2009.170118
parameters	-0.2433	0.3285	4	1174	16558	2008.858581
part	-0.1673	-0.006	1	1114	12956	2007.996794
particles	0.2147	0.2215	3	424	1814	2007.800157
particulate	1.141	0.0498	3	383	1594	2008.000476
particulate organic carbon	0.7728	-0.35	2	175	452	2009.040422
particulate organic matter	1.1425	0.0226	3	268	832	2007.734286
partitioning	0.1855	0.7212	3	432	1968	2008.418708
past	0.4959	-0.4885	2	419	1594	2009.286247
patches	-0.1509	0.2654	4	582	3020	2008.056469
patchiness	-0.0859	0.4138	1	190	508	2007.408163
pathways	0.3147	0.4968	3	905	9018	2011.336845
patterns	0.0497	-0.0699	2	1332	25468	2008.797625
pca	0.8868	-0.0918	3	175	466	2009.970588
peat	0.5696	-0.0994	2	1123	14530	2009.3151
