id	x	y	cluster	weight<Links>	weight<Total link strength>	score<Avg year>
spatial resolution	0.295	0.3703	4	121	302	2010.654237
species	0.9819	-0.0704	2	285	1196	2008.521336
species composition	1.0126	0.3193	4	95	270	2007.678414
species richness	1.0841	0.3825	4	85	238	2010.025611
spectra	-0.6666	0.0602	1	303	1470	2007.31392
spectral	-0.574	-0.1407	3	231	846	2008.296703
spectrometer	-0.651	0.1527	1	130	368	2007.003177
spectrometry	-0.927	0.1055	1	93	222	2008.95
spectroradiometer	0.0873	-0.3794	2	67	146	2012.221622
spectroscopy	-0.4347	0.0397	1	222	698	2008.882646
spectrum	-0.4051	0.2145	1	138	346	2007.745108
spots	0.0722	-0.8535	2	58	124	2009.61157
stability	0.8395	-0.4375	2	60	150	2009.500887
stage	-0.7817	-0.3118	3	217	884	2008.259718
state	0.329	-0.0868	6	241	718	2009.742678
statistics	-0.0801	0.7413	5	123	264	2009.312095
steps	-0.3761	0.4617	1	63	130	2009.019451
stock	-0.6224	0.3728	1	63	132	2007.807479
strategies	0.8419	0.3902	4	63	130	2010.305877
stress	0.4424	-0.3156	6	118	308	2009.003348
structure	0.1091	0.03	4	353	1492	2008.655706
substrate	-0.6493	0.2145	1	76	170	2008.452754
succession	-0.2082	0.8219	5	177	518	2008.154965
sulfide	-0.6368	-0.3881	3	106	252	2009.07973
summer	0.885	-0.6249	2	81	196	2008.716639
support	-1.2493	-0.6823	1	47	108	2009.291409
surface	-0.1335	-0.1558	1	234	814	2008.863385
survey	-0.1264	-0.1163	1	277	1002	2009.037248
susceptibility	0.1439	-0.0828	4	74	160	2008.427194
swarms	-0.0511	-0.376	6	60	154	2006.875
synthetic	-0.915	-0.8788	3	94	298	2009.089404
system	0.0524	0.1169	2	288	958	2009.608581
techniques	-0.1041	0.0614	4	416	2170	2007.972333
technology	0.808	-0.2813	2	124	312	2011.429895
temperature	0.4187	-0.0629	2	201	588	2008.94464
terms	0.1346	0.3151	6	169	432	2008.587412
terrain	0.4983	-0.4186	2	98	234	2009.112619
terrane	-0.9435	-0.9092	3	104	302	2006.729443
territories	0.357	-0.3662	1	53	114	2007.423737
texture	-0.0714	0.0327	1	86	214	2007.458888
thermal	-0.8462	-0.4129	3	288	1680	2009.266307
thickness	0.0959	0.0968	6	89	202	2008.754418
time	0.4127	0.0669	6	299	1044	2008.831798
tm	-0.5714	-0.2816	1	80	202	2007.895425
tools	0.8593	0.3638	4	89	192	2011.918196
topographic	-0.8294	0.4159	1	65	134	2009.511628
topography	-0.4166	-0.3412	1	97	238	2008.703566
training	-0.2594	0.7388	5	52	114	2011.13913
transfer	-0.3763	0.4189	1	78	160	2008.40464
transformation	-0.7151	-0.2426	1	162	538	2009.214985
transition	-0.3733	1.0737	5	135	386	2009.289721
transition zone	-0.8314	0.5748	3	60	152	2009.219331
transport	0.3132	-0.0661	1	78	166	2008.638472
trees	0.6639	0.4911	4	156	520	2009.293127
trends	0.0294	-0.5319	6	206	624	2009.691924
types	0.4271	0.2774	4	280	888	2008.677962
ultramafic rocks	-0.7344	-0.6455	3	82	176	2008.993464
uncertainty	0.1065	1.0739	5	130	338	2011.023214
uranium	-0.2762	0.4969	6	75	160	2009.11236
utilization	-0.424	-0.0204	1	90	226	2009.166837
validation	-0.1554	0.2938	1	161	452	2010.014759
values	-0.421	0.2069	1	203	602	2008.134938
variability	0.2276	0.0135	1	211	604	2009.910572
variations	-0.0742	0.0662	1	153	446	2008.23722
vegetation	0.3828	-0.0731	4	337	1276	2009.373552
vehicles	1.0047	-0.3992	2	178	684	2011.334764
veins	-0.8395	-0.8034	3	97	326	2006.863344
velocity	-0.2057	1.3091	5	101	326	2008.229763
victoria	-1.1397	-0.6736	3	103	324	2006.654545
victoria land	-1.1422	-0.6694	3	103	324	2006.180765
visibility	0.2016	0.2956	1	63	128	2008.728125
volcanic	-0.4335	-0.8104	3	125	342	2007.684982
volcano	-0.7388	0.0919	3	53	150	2009.385534
volume	-0.0081	0.4622	5	82	182	2008.390878
water	0.7579	-0.1902	2	85	212	2008.522927
wavelength	-0.557	-0.0023	1	88	242	2006.776718
weather	0.4879	-0.2763	2	93	216	2009.837145
weddell	1.1885	-0.6037	2	59	156	2005.737398
wildlife	1.16	-0.438	2	120	446	2011.223022
work	0.2154	-0.1835	1	191	488	2010.485608
world	-0.254	-0.3976	3	238	926	2009.680768
x-ray	-0.6688	-0.2302	3	71	148	2009.533047
zone	-0.6472	-0.1752	3	366	2196	2007.975076
