id	x	y	cluster	weight<Links>	weight<Total link strength>	score<Avg year>
heat transport	1.2508	-0.3953	4	218	798	2010.233533
height	-0.2341	-0.217	1	875	8280	2008.844619
hemisphere	0.3939	0.7799	5	471	2438	2009.014397
heterogeneity	-0.2771	0.1453	6	302	1142	2010.395911
high altitude	0.2366	0.9572	5	138	384	2008.589971
high latitudes	-0.1557	0.5581	1	303	982	2008.289567
high spatial resolution	-0.4757	0.2825	1	232	756	2011.610092
high temperatures	0.6126	-0.0291	2	179	518	2007.834793
high-frequency	0.0998	-0.944	2	308	1104	2009.040142
high-precision	-1.2808	-0.5568	1	111	318	2010.400966
high-pressure	0.5521	0.4071	3	275	1072	2009.278161
high-resolution	-0.3638	0.1369	1	978	12076	2010.248214
himalaya	-1.0161	0.2554	1	246	888	2011.091295
historical	-0.1535	0.9345	5	191	536	2009.214912
history	0.4455	0.1373	5	657	4604	2008.523128
holocene	0.6877	0.3922	5	478	2712	2008.578947
homogeneity	-0.651	0.2277	1	174	440	2007.956912
horizon	-0.6248	-0.3343	6	155	450	2008.766626
horizontal resolution	0.0465	0.6698	1	209	602	2008.945455
hornsund	0.4895	-0.5502	4	271	1090	2012.555556
hpa	-0.4413	1.2386	3	244	972	2008.380522
hudson	0.8194	0.3349	5	194	554	2006.643807
humidity	-0.3007	0.8761	3	184	618	2009.347264
hydrographic	1.3792	-0.0678	4	175	582	2007.239554
hydrographic data	1.2902	-0.2071	4	182	600	2005.686747
hydrography	1.081	-0.3188	4	266	1070	2008.160574
hydrological processes	0.0411	-0.3883	6	255	828	2013.13125
hydrology	0.3157	-0.6363	2	831	10100	2010.90501
hypotheses	0.4845	-0.7955	2	165	478	2009.144207
hypothesis	0.8419	-0.1251	2	396	1940	2008.194871
hysteresis	0.1733	0.1518	2	216	614	2008.317895
ice	0.0895	0.0237	2	1413	139028	2008.860178
ice age	0.5151	0.5235	5	520	3432	2008.966337
ice cap	-0.3634	0.5703	5	983	14518	2008.576882
ice cores	0.0426	0.7873	3	511	3002	2007.335439
ice dynamics	-0.2239	-0.4738	2	822	10262	2011.639485
ice edge	0.9156	0.362	4	185	594	2006.195122
ice flow	0.3298	-0.8635	2	755	8210	2009.872945
ice formation	-0.2112	0.8025	6	118	352	2008.512315
ice front	0.7593	-0.8974	2	369	1934	2008.57672
ice loss	0.3299	0.7108	3	566	4252	2014.487889
ice mass	0.0291	-0.5991	2	389	1732	2009.244792
ice motion	-0.36	-1.2229	2	403	2670	2007.140909
ice sheet	0.0801	0.2333	3	1342	61222	2008.394118
ice sheet dynamics	0.2677	-0.469	2	446	2432	2011.219178
ice shelf	0.5666	-0.3609	2	480	2626	2010.121343
ice shelves	0.2503	-0.5343	2	614	4246	2011.562988
ice streams	0.0481	-0.613	2	590	4234	2008.830137
ice surface	-0.6367	-0.5082	1	565	3542	2007.998565
ice thickness	-0.2952	-0.653	5	735	7154	2009.211783
ice velocity	-0.531	-0.8081	2	617	5644	2010.729508
ice volume	-0.1285	0.5788	5	531	3100	2008.747554
icebergs	0.5889	-0.3817	2	887	11094	2008.675271
icefield	-0.4221	0.4083	5	605	4178	2009.770492
iceland	-0.0199	-0.2674	2	581	3686	2008.214375
icesat	-1.1936	0.0017	1	658	7042	2012.139159
identification	-0.5045	-0.0223	1	578	2812	2009.939059
imagery	-0.4387	-0.0735	1	1027	16678	2010.027404
images	-0.7451	-0.036	1	1039	18128	2009.851773
imbalance	-0.0441	0.6802	3	340	1502	2009.882784
impact	0.4248	0.1644	4	1164	20976	2011.1545
implementation	-0.4466	-0.4209	6	444	1812	2012.128733
implications	0.3215	-0.2589	4	865	8238	2008.957655
improvement	-0.6958	0.182	1	584	3412	2010.609009
inception	0.7243	0.6394	5	167	430	2008.76506
incidence	-0.7808	-0.3062	1	160	390	2007.699477
incision	0.5245	-0.7932	2	204	704	2009.59751
inclusion	-0.3917	-0.0591	1	456	1992	2008.715721
incorporation	0.0821	0.4819	6	184	544	2007.639228
index	-0.146	0.7212	3	604	4030	2009.733438
indices	-0.4593	0.4362	1	636	3898	2009.479934
inference	-0.1328	-0.9333	2	154	386	2010.406107
infiltration	-0.4905	-0.5513	6	295	1388	2009.361111
inflow	1.1579	-0.0749	4	358	1718	2008.946292
influence	0.4946	0.011	4	1028	13374	2009.717142
information	-0.4041	-0.165	1	982	11336	2009.67229
infrastructure	-0.0981	-0.0274	1	234	690	2013.719864
initial conditions	0.4282	0.3787	2	191	688	2009.632653
initiation	0.1137	-0.5246	2	408	1742	2008.403696
injection	0.224	-0.585	2	288	968	2008.565722
inland	0.3499	-0.7519	2	700	6104	2008.910801
insar	-1.038	-0.4389	1	424	2414	2011.974684
insight	-0.2184	0.0422	1	456	1866	2011.173112
insolation	0.5502	0.9424	3	303	1224	2009.002281
instability	0.7108	-0.3248	2	439	2248	2008.089958
instrument	-0.9231	-0.2823	1	658	4938	2008.390639
integration	-0.7027	0.3072	1	339	1202	2009.269083
intensity	-0.5577	-0.217	1	527	2986	2008.970237
interactions	0.5392	-0.3142	4	859	8108	2009.581424
interannual	-0.3792	0.6779	3	306	1282	2007.764706
interannual variability	-0.2623	0.866	3	550	3520	2009.34307
interannual variations	-0.2168	0.7794	3	300	1142	2009.136035
intercomparison	-0.3357	0.9902	3	389	2098	2012.078383
interface	0.3754	-0.7505	2	669	4902	2008.784137
interferometer	-0.235	-1.0308	2	193	618	2008.023936
interferometry	-0.8859	-0.5982	1	427	2340	2008.475275
interglacial	0.8259	0.9624	5	171	616	2008.241164
interior	0.3598	-0.0911	4	741	5522	2008.54476
intermediate	1.0321	0.2613	4	175	500	2007.526971
international	-0.6775	0.0902	1	359	1394	2009.154964
interpolation	-0.8917	-0.1541	1	504	3044	2009.545906
interpretation	0.0848	-0.3252	5	567	3172	2007.927664
introduction	0.1184	-0.7155	6	167	438	2009.308432
intrusion	0.7611	-0.4211	4	284	1002	2007.462904
inundation	0.5116	0.1872	5	133	324	2010.050691
inventory	-0.6322	0.6082	1	563	4684	2010.281274
inversion	-0.1939	-0.6364	2	621	4000	2008.510833
ipcc	0.1549	0.7724	3	363	1690	2010.65261
ipy	-1.0252	0.3287	1	170	484	2011.458065
irminger	1.1715	0.2824	4	283	1198	2009.138686
island	-0.172	0.3191	5	901	10098	2007.713057
isotope	0.7993	0.7623	5	136	378	2009.3991
italy	-1.0995	0.6672	1	118	338	2009.02682
jakobshavn	0.1757	-0.8033	2	765	8548	2011.971591
jet	0.6153	-0.1502	4	231	634	2009.493425
john	-0.2374	-0.1515	6	473	2266	2007.984218
kangerlussuaq	0.5172	0.2617	4	421	2468	2009.850515
kara	0.2474	0.7416	3	118	344	2008.534553
key	-0.12	-0.2944	6	393	1818	2010.680262
king	-0.1726	-0.0613	5	347	1430	2008.958735
knowledge	-0.0899	-0.3208	1	829	7274	2011.311559
kongsfjorden	1.0403	-0.3188	4	254	974	2011.806452
l-band	-1.0117	-0.0614	1	251	846	2012.949721
laboratory	0.0514	-0.5808	4	445	1856	2007.465259
laboratory experiments	0.6757	-0.8068	4	144	466	2007.86255
labrador	0.9969	0.2369	4	309	1300	2007.444614
lacustrine	1.1308	-0.391	5	133	358	2007.772586
lag	0.1706	-0.5007	5	339	1338	2008.722821
lagrangian	0.8439	-0.4208	2	150	378	2009.527778
lake	0.1666	-0.5283	2	1015	15452	2008.594336
lake level	0.9074	-0.6892	2	145	416	2008.85623
land	-0.4277	0.2325	1	1063	14998	2009.148895
landforms	0.1715	0.2456	5	160	446	2009.879603
landsat	-0.7004	0.2181	1	741	7068	2010.33532
landscape	0.1261	-0.0171	5	397	1630	2011.306963
landslides	-0.4741	-0.7647	1	119	294	2012.366438
language	0.7505	-0.2307	4	710	5438	2016.599415
large	0.3643	-0.4069	2	468	2136	2008.616924
large-scale	-0.2541	-0.1813	1	258	800	2008.937922
large-scale circulation	1.2959	0.1768	4	176	470	2009.435644
larsen	-0.377	-0.3457	1	274	976	2010.046875
laser	-1.0107	-0.2633	1	835	11096	2009.589474
late summer	0.7802	-0.2622	4	377	1704	2008.352034
latent	0.484	0.4783	3	267	1064	2008.406082
latent heat	0.1967	-0.5171	6	261	920	2008.125475
latitude	-0.012	0.6385	3	445	2008	2007.895631
laurentide	1.0976	0.1392	5	197	598	2007.304817
laurentide ice sheet	1.1173	0.1563	5	180	510	2008.738836
law	0.4147	-0.8583	2	428	2194	2008.30754
layer	0.1931	-0.4146	6	1043	15272	2008.050692
lead	-0.2445	-0.27	1	395	1658	2008.141769
leakage	0.5383	0.2938	4	209	728	2009.618911
length	-0.1506	0.0413	5	859	8206	2007.902115
lenses	-0.3498	-0.4714	6	211	634	2006.774295
levels	0.094	-0.1153	4	710	4408	2008.087057
lgm	0.8083	0.4667	5	184	486	2009.82967
lia	0.4934	0.6148	5	367	2156	2011.530945
lidar	-0.9494	-0.3911	1	609	5134	2009.528468
life	-0.3912	-0.4394	1	222	608	2009.496831
light	-0.0697	-0.1363	1	412	1604	2008.497181
likelihood	0.3891	-0.0367	2	277	974	2010.108475
limit	0.0154	-0.1539	1	764	5826	2008.405998
line	0.1864	-0.1975	2	1031	15424	2008.353935
links	0.3733	0.4934	3	371	1360	2010.597109
liquid water	-0.7104	-0.1839	6	480	2544	2009.581292
list	-0.7354	-0.4951	6	163	420	2010.001938
literature	-0.1107	0.125	5	537	2566	2009.415346
little ice age	0.4838	0.5268	5	392	2136	2009.720812
loading	0.6403	-0.4846	4	235	736	2008.487434
lobe	0.5504	-0.0425	5	174	546	2007.910569
locality	0.0315	-0.7278	1	169	434	2008.559969
location	-0.0745	-0.5405	1	862	7214	2008.984732
long-term	0.5158	0.0152	4	190	544	2009.940375
long-term changes	-0.03	0.1467	6	200	596	2010.047945
long-term trends	-0.4484	0.9731	3	253	908	2010.221667
longwave	-0.0611	1.1363	3	176	524	2009.39418
longwave radiation	-0.1541	1.2525	3	146	440	2010.547368
loss	0.2362	0.5894	3	1232	41052	2009.572836
magnitude	0.3723	0.0151	2	1026	14384	2008.764211
mainland	-0.0654	0.8563	5	132	352	2008.191358
maintenance	0.1581	0.0027	1	216	604	2008.36166
management	-0.0693	0.1417	1	346	1308	2011.487395
map	-0.6382	0.228	1	900	11120	2009.260049
mapping	-0.7086	-0.107	1	766	7046	2009.719953
mar	0.0148	1.1603	3	487	3372	2008.99278
margin	0.4546	-0.1769	5	1135	21486	2007.943292
marine	0.8018	0.1541	4	614	4150	2009.464672
maritime	0.1885	0.6342	5	318	1220	2009.976892
mass	0.0425	0.4768	3	1369	74592	2008.546102
mass balance	-0.3744	0.5997	3	1091	22832	2009.052377
mass loss	0.4631	0.574	3	968	16104	2012.661626
match	-0.6788	-0.0581	1	413	1728	2009.540171
materials	-0.229	-0.6028	2	166	406	2009.392738
matrix	-0.4989	-0.4942	6	180	480	2008.834951
maximum	0.3481	0.3826	5	802	6384	2008.02311
maximum extent	0.2905	0.6111	5	191	600	2008.723077
mean	-0.1949	0.6102	3	947	11354	2008.418412
measurements	-0.4271	-0.2639	1	1317	43750	2008.052338
mechanisms	0.5646	-0.591	2	1027	15496	2009.236736
medieval	0.4666	0.5126	5	157	442	2010.704545
melt	0.396	0.1862	4	1349	60948	2009.845955
meltwater	0.6096	-0.2926	4	1199	32120	2009.245847
mesh	0.6929	-0.1663	2	139	374	2009.013699
mesoscale	-0.2083	1.0034	3	163	500	2008.07772
metamorphism	-0.6741	-0.0368	6	191	638	2006.659204
meteorological	-0.275	0.6447	3	424	1888	2007.852068
meteorological conditions	-0.4732	0.1833	1	274	934	2009.163205
meteorological data	-0.1347	1.043	5	266	1014	2009.253165
meteorological stations	-0.1044	1.2369	3	210	668	2012.078431
method	-0.6118	-0.2047	1	1200	27358	2009.830294
methodology	-0.722	-0.116	1	633	3920	2011.295783
metrics	-0.7547	0.507	1	173	512	2014.812392
mg	0.8393	0.0448	4	148	376	2007.101832
microwave	-0.9181	0.3287	1	599	4830	2008.54041
mid-1990s	0.8976	0.8206	3	330	1514	2010.862559
migration	0.0997	-0.704	6	416	2058	2008.7381
millennium	0.7056	0.7967	3	212	624	2010.497959
minimum	0.4064	0.3379	4	353	1356	2007.387903
mining	-0.3461	-0.876	1	124	316	2010.723278
mismatch	-0.276	0.0569	2	148	390	2011.443769
mission	-0.9371	-0.3253	1	735	7476	2010.545273
mitigation	0.0673	0.5614	1	166	456	2013.45799
mixing	0.9883	-0.6071	4	333	1444	2008.011628
mixture	0.9556	-0.466	4	262	1002	2008.223491
mobility	-0.4325	0.0445	1	188	450	2009.179399
mode	-0.0253	-0.1759	1	746	5338	2009.290859
model	0.1187	0.1655	3	1395	83698	2009.337703
model performance	-0.2569	0.215	6	243	832	2012.341463
model simulations	0.3076	0.5017	4	373	1528	2010.372611
modeling	0.2096	0.0971	2	1141	21278	2009.934739
moderate resolution imaging spectroradiometer	-0.6086	0.8018	3	407	2226	2013.266272
modern	0.0944	0.8315	3	177	468	2009.175637
modification	0.2284	0.3365	3	229	706	2007.905808
modis	-0.4767	0.4545	1	633	5422	2013.329356
modulation	0.7922	-0.6433	2	126	312	2009.339816
module	-0.1656	0.5223	1	248	734	2011.313869
moisture	-0.4529	0.8231	3	398	1768	2009.760344
moment	0.091	-0.8761	2	195	592	2008.200787
monitoring	-0.555	-0.0713	1	916	9314	2010.807096
monte carlo	-0.4773	-0.2949	1	343	1350	2009.492891
moorings	1.3459	-0.2675	4	213	830	2010.383104
moraines	0.5486	-0.0081	5	452	2586	2008.685455
morphology	-0.0172	-0.6254	2	510	2854	2008.65515
mosaic	-0.9594	-0.37	1	197	604	2008.656347
motion	-0.156	-0.8745	2	877	12046	2007.241081
mountain glaciers	-0.3014	0.4883	1	580	3942	2012.288372
mountains	-0.4667	0.3369	1	830	8556	2008.872376
mouth	1.2053	-0.1978	4	326	1368	2008.46224
movement	-0.2067	-0.428	1	614	3154	2008.271565
ms	0.2633	-0.2126	4	162	390	2008.166667
mt	-0.7635	0.6	5	185	594	2007.98715
multibeam	-0.0833	-0.8352	4	271	1036	2011.18123
multivariate	-0.8414	0.0676	1	121	294	2009.5132
nao	0.4309	0.9904	3	332	1726	2010.32948
nasa	-0.8738	-0.0328	1	678	5772	2008.399776
national	-0.394	0.1423	1	622	3774	2008.772338
national park	0.5762	0.3151	5	228	700	2009.008333
nature	0.008	-0.4874	2	582	3020	2008.617072
navigation	-0.7379	-0.2596	1	270	914	2012.838636
ncep-ncar	-0.4385	1.1119	3	175	482	2007.715847
near-surface	-0.5128	0.6013	3	398	1784	2010.043197
negative correlation	-0.7442	0.5555	3	149	398	2009.317808
negative feedback	0.3996	0.9997	3	196	604	2009.88961
neoglacial	0.5658	0.2184	5	140	384	2008.657258
net	-0.0269	0.8568	3	259	904	2007.445437
network	-0.0245	-0.5851	2	842	8328	2010.903467
new data	0.172	-0.0679	5	235	744	2009.342942
noaa	-0.7888	0.8946	3	174	530	2007.517241
noise	-0.5099	-0.5958	1	533	2958	2009.477697
nonlinear	0.2413	-0.6703	4	178	516	2009.752443
nordic	0.2922	0.6542	5	170	446	2009.580058
north	0.3603	0.6293	3	1006	13642	2008.467015
north atlantic	0.9575	0.1845	4	153	446	2005.722841
north atlantic oscillation	0.4191	0.8792	3	181	644	2011.363296
northern	0.3107	0.6514	5	643	4120	2008.895353
northwest	0.0499	-0.042	4	421	1982	2007.741751
norway	-0.188	0.378	5	448	2096	2008.07857
norwegian	-0.1346	0.0691	5	266	838	2006.948859
novaya	-0.5958	1.1824	3	231	982	2008
novaya zemlya	-0.5955	1.1581	3	217	912	2007.833828
novel	-0.5799	-0.4277	1	402	1694	2011.739247
numerical	0.173	-0.7509	2	312	1084	2008.275796
numerical experiments	0.686	0.0981	2	184	582	2008.379421
numerical model	0.6124	-0.6392	2	555	3160	2009.402024
numerical simulations	0.3501	-0.5097	2	335	1218	2010.703281
nunavut	-0.679	0.5815	5	442	2682	2010.865177
nutrients	1.0156	-0.1065	4	250	946	2008.853671
nuuk	0.6555	0.3989	5	155	426	2010.293478
o-18	0.6509	0.7777	5	145	432	2010.996841
objective	-0.5174	0.1275	1	354	1258	2010.084737
observational data	0.2556	0.528	4	207	638	2009.774451
observations	0.0843	-0.1877	2	1373	53916	2008.908539
occurrence	0.1041	0.1413	3	578	3208	2008.878622
ocean	0.788	0.0119	4	1117	21740	2009.205801
ocean circulation	1.045	0.2264	4	400	1884	2010.079327
ocean currents	0.8546	-0.0641	4	232	804	2009.711055
ocean model	0.9156	0.3395	4	218	682	2009.497065
ocean temperature	0.8787	0.573	3	464	3132	2012.016216
oceanography	1.0362	-0.4053	4	213	620	2008.652819
offset	-1.0329	-0.0092	1	414	1974	2008.77455
offshore	0.4854	0.1344	4	203	650	2009.436948
oil	-0.3352	0.3101	1	170	422	2008.786318
onset	-0.2588	0.0116	1	729	5722	2008.982999
open water	-0.0823	0.6647	3	199	590	2007.546044
opening	0.0797	-0.8196	2	295	1244	2008.074957
operation	-0.5461	-0.1533	1	657	4088	2010.347293
optical	-1.2148	-0.1468	1	227	770	2008.535777
optimization	-0.5665	-0.1418	1	314	1092	2011.222714
optimum	0.5782	0.7263	5	180	564	2008.096154
orbit	-1.2044	-0.253	1	275	1072	2008.524284
order	-0.1045	-0.176	1	1005	13084	2008.447395
orientation	-0.4838	-0.7562	1	328	1242	2007.578043
origin	0.431	-0.1031	4	602	3292	2007.989853
orography	0.5644	1.0534	3	122	366	2007.740196
oscillation	0.3018	0.7353	3	699	5782	2009.592581
outcomes	-0.1659	-0.9161	2	117	280	2011.660682
outflow	0.8678	-0.3744	4	347	1364	2007.944625
outlet glaciers	0.5982	-0.362	2	980	16318	2010.911765
outlets	0.7008	0.1365	2	464	2624	2009.669725
outline	-0.617	-0.2703	1	127	330	2007.519774
overturning	0.8142	0.0374	4	261	970	2011.454405
overview	-0.8084	-0.1597	1	301	1134	2009.462544
pacific	0.3779	0.3402	5	150	404	2009.069612
pack	-0.2039	0.0853	6	256	772	2006.469572
paleoclimate	0.4659	0.7587	5	137	352	2010.143169
panel	-0.0834	0.8198	3	324	1482	2010.594747
parallel	0.1793	-0.0937	2	201	568	2007.545553
parameterisation	0.3679	0.7035	5	215	734	2010.25
parameterization	0.5702	0.1758	4	680	5842	2009.170118
parameters	-0.0998	-0.005	1	1114	15836	2008.858581
parametrization	0.2226	-0.8227	2	196	618	2009.708791
part	0.1263	0.1363	5	1186	20678	2007.996794
particles	0.9111	-0.2955	4	287	942	2007.800157
particulate	1.1289	-0.1616	4	131	394	2008.000476
partitioning	0.5508	1.162	5	228	884	2008.418708
passive	-0.8036	0.0931	1	136	382	2008.259406
passive microwave	-1.0654	0.4391	1	254	1006	2010.888158
past	0.0846	0.5177	5	594	3470	2009.286247
past century	0.4595	0.7158	3	274	950	2010.043269
patagonia	0.0515	0.1493	5	492	2832	2011.131166
patagonian	-0.6216	0.6319	5	314	1484	2010.109445
patches	-0.1531	-0.8543	2	253	724	2008.056469
pathways	0.7252	0.1256	4	600	4034	2011.336845
patterns	-0.0076	0.2729	3	1168	22862	2008.797625
penetration	-0.3024	-0.1982	1	508	2546	2007.556604
peninsula	-0.3245	0.1315	1	614	3994	2008.446514
percolation	-0.5025	-0.0879	6	641	5918	2008.430108
performance	-0.814	-0.039	1	705	5806	2010.724359
perimeter	0.6895	0.8661	4	158	484	2008.333333
period	-0.0819	0.5574	3	1288	40746	2008.42654
periodicity	0.5076	-0.6029	4	216	622	2007.922674
periphery	0.8712	-0.0208	4	297	998	2008.523952
permafrost	-0.3009	0.1866	1	288	876	2011.237578
persistence	-0.1626	0.2369	3	365	1328	2010.336061
perspective	-0.1658	0.7126	3	380	1470	2010.824219
perturbations	0.6782	-0.3773	2	610	4530	2008.294041
phase	0.0243	0.0945	3	822	7288	2008.459023
phenomena	0.0735	-0.1794	1	264	734	2008.558488
photogrammetry	-0.844	-0.3258	1	413	2060	2012.265537
photographs	-0.2042	0.0916	5	462	2860	2008.533026
photography	-0.6271	-0.1192	1	439	2144	2009.470588
physical	-0.5615	-0.4561	1	183	502	2007.715556
physical processes	-0.389	-0.0719	1	300	1086	2008.985554
physics	-0.1639	0.3069	1	458	2244	2009.297674
phytoplankton	1.0519	-0.1386	4	270	1204	2007.964951
pine	-0.624	-0.6931	1	172	456	2008.693681
pits	-0.6676	-0.091	6	364	1696	2007.852751
place	0.2076	-0.0557	6	505	2360	2007.525068
planet	-0.7555	-0.6129	1	184	504	2010.483081
planning	-0.4658	0.5153	5	176	458	2012.670807
plastic	0.0841	-0.9823	2	174	484	2009.864307
plateau	-0.152	0.173	5	327	1196	2009.592112
platform	-0.2173	-0.0018	1	280	830	2009.532067
pleistocene	0.5125	0.2464	5	165	416	2008.069475
plume	0.9778	-0.4021	4	605	5212	2008.341339
polar	-0.3142	0.3444	1	615	3374	2007.443747
polar ice sheets	-0.3629	0.1017	1	420	1742	2008.898374
polar regions	-0.5759	0.357	1	430	1874	2009.410444
polarization	-0.7792	-0.3329	1	307	1110	2008.778116
pole	-0.5352	0.0681	1	282	792	2006.940757
policy	-0.1466	0.3039	1	177	528	2012.234091
ponds	-0.7593	-0.651	1	174	462	2009.15182
population	0.0741	0.1658	1	431	1654	2008.672858
pore	-0.0985	-0.7537	6	360	1906	2009.423041
position	0.6111	-0.2417	5	830	9634	2008.392256
positioning	-0.5902	-0.8353	1	544	3760	2010.020305
positive feedback	0.9097	0.7874	3	205	756	2009.79703
potential	-0.1728	-0.3785	1	830	7146	2010.240353
potential impact	0.9323	0.3447	4	238	772	2010.782051
power	-0.2395	-0.6892	1	540	2724	2009.270091
practice	-0.7345	-0.0777	1	160	410	2011.243151
precipitation	0.04	0.9768	3	937	14066	2009.731557
precision	-0.8358	-0.3649	1	626	4136	2008.835605
predictions	0.2807	-0.0708	2	746	6604	2009.897678
preparation	-0.7953	-0.6553	1	162	476	2008.197154
present	-0.1622	0.3938	1	521	2314	2007.990715
present day	0.3973	1.1191	5	258	1102	2009.056396
preservation	-0.621	0.0484	1	128	310	2009
pressure	0.3544	-0.716	2	879	11734	2008.310217
prevalence	0.7494	-0.1974	4	170	424	2009.527397
primary production	1.1027	-0.1364	4	201	696	2008.93764
principle	-0.4383	-0.5663	1	271	836	2008.446296
probability	0.1086	-0.004	2	308	1070	2009.789859
probe	-0.2696	-0.6284	6	226	690	2007.984576
procedures	-1.0704	-0.0174	1	245	814	2007.300565
processes	0.0122	-0.2971	2	1286	33544	2009.595773
production	0.451	-0.201	4	809	7808	2008.41289
productivity	0.8674	-0.0848	4	369	1606	2009.327254
profiles	-0.4043	-0.422	6	915	10554	2007.935203
programme	-0.3993	0.3381	3	314	1142	2007.667702
progress	-0.3129	-0.3343	6	475	2432	2009.283491
project	-0.5003	0.455	3	677	4998	2009.951874
projection	0.2022	0.7312	3	849	10872	2012.897475
propagation	0.1624	-1.0056	2	547	3410	2008.888573
properties	0.1162	-0.5026	4	950	9188	2009.393254
proportion	0.6368	0.0341	2	463	2300	2007.916222
prospects	-0.2784	0.5759	1	255	742	2010.176471
protection	-0.0614	0.0463	1	195	524	2009.520692
prototype	-0.8825	-0.5046	1	147	396	2008.616505
proximity	0.7817	-0.0392	4	386	1684	2009.550413
proxy	0.4824	0.5638	5	556	3092	2011.318436
pulses	-0.1495	-0.835	1	341	1460	2008.041077
quality	-0.9213	-0.1184	1	573	3662	2010.189742
quantification	-0.082	-0.1542	1	460	2074	2011.260355
quaternary	0.9607	0.0967	5	220	648	2007.507274
radar	-0.768	-0.3968	1	1092	23854	2008.748589
radar data	-0.628	-0.7418	6	405	2008	2008.661184
radar measurements	-0.4755	-0.9292	6	277	1058	2007.793548
radiation	0.0227	0.7627	3	705	6442	2008.357553
radio	-0.5461	-0.3515	1	237	744	2007.738883
